account_id,customer_id,type,currency,balance,status,opened_at,branch_id
A-2320,C-1131,CHECKING,USD,1566.84,OPEN,04/03/2020 04:00,B-118
A-2321,C-1453,SAVINGS,USD,1174.99,OPEN,07/17/2020 13:02,B-5
A-2322,C-1772,BROKERAGE,USD,2157.19,OPEN,2023-11-06T07:28:28,B-166
A-2323,C-2590,CHECKING,USD,3943.09,OPEN,2019-10-11,B-53
A-2324,C-1515,CHECKING,USD,1195.23,OPEN,2021-05-26 01:28:38,B-138
A-2325,C-2758,SAVINGS,USD,3696.0,CLOSED,02/16/2018,B-39
A-2326,C-2394,CHECKING,USD,2883.8,OPEN,2022-07-31T10:45:49,B-158
A-2327,C-1909,CREDIT,USD,750.26,OPEN,2018-04-07T20:43:35,B-48
A-2328,C-1154,BROKERAGE,USD,2172.59,OPEN,2021-01-06,B-90
A-2329,C-1751,CHECKING,USD,5729.79,OPEN,09/09/2021 19:50,B-144
A-2330,C-1229,SAVINGS,USD,1849.88,OPEN,2023-04-20T20:41:50,B-135
A-2331,C-2038,CREDIT,USD,2494.0,OPEN,2022-01-15,B-44
A-2332,C-1764,SAVINGS,USD,3994.69,OPEN,2022-08-16T21:47:23,B-89
A-2333,C-2343,BROKERAGE,USD,1855.73,OPEN,2022-09-13,B-169
A-2334,C-2329,CREDIT,USD,2533.65,OPEN,2021-06-01 03:58:49,B-161
A-2335,C-2262,SAVINGS,USD,497.81,OPEN,10/16/2020 20:57,B-17
A-2336,C-2532,CREDIT,USD,1140.0,OPEN,2018-07-12 12:33:16,B-52
A-2337,C-1207,SAVINGS,USD,1810.82,OPEN,2024-08-22 14:22:09,B-126
A-2338,C-1901,SAVINGS,USD,1966.43,OPEN,11/09/2019 21:37,B-88
A-2339,C-1297,SAVINGS,USD,2642.38,CLOSED,2019-11-08 07:31:11,B-67
A-2340,C-2699,CHECKING,USD,5711.87,OPEN,03/30/2018,B-42
A-2341,C-1572,SAVINGS,USD,822.86,OPEN,11/17/2022 04:23,B-35
A-2342,C-1167,SAVINGS,USD,2005.37,OPEN,12/07/2022,B-74
A-2343,C-2510,CHECKING,USD,3293.3,OPEN,2023-07-26,B-48
A-2344,C-2853,SAVINGS,USD,1648.72,OPEN,12/10/2018,B-156
A-2345,C-1234,BROKERAGE,USD,3472.04,OPEN,01/13/2023,B-124
A-2346,C-2059,CHECKING,USD,300.43,OPEN,03/24/2022 06:46,B-195
A-2347,C-2243,CHECKING,USD,792.39,OPEN,2023-02-03,B-90
A-2348,C-1417,SAVINGS,USD,3857.62,OPEN,12/06/2019,B-24
A-2349,C-1254,CREDIT,USD,1189.07,OPEN,2018-09-07 03:55:42,B-51
A-2350,C-1274,SAVINGS,USD,12604.0,FROZEN,02/26/2023,B-103
A-2351,C-1127,SAVINGS,USD,987.29,OPEN,2023-08-02 05:59:20,B-153
A-2352,C-1496,CHECKING,USD,6143.11,OPEN,08/20/2021 09:40,B-170
A-2353,C-2460,SAVINGS,USD,658.37,OPEN,2018-08-22T06:44:22,B-45
A-2354,C-1814,CHECKING,USD,1684.56,FROZEN,2023-04-15T05:04:59,B-112
A-2355,C-1995,SAVINGS,USD,870.62,OPEN,2021-06-23T17:17:22,B-75
A-2356,C-2719,BROKERAGE,USD,6154.5,OPEN,03/03/2023 07:08,B-143
A-2357,C-2812,SAVINGS,USD,5318.73,OPEN,2018-07-16,B-191
A-2358,C-1791,SAVINGS,USD,1373.39,OPEN,2023-02-13 16:46:40,B-16
A-2359,C-1734,CHECKING,USD,5499.22,OPEN,2018-04-26 23:43:00,B-84
A-2360,C-2275,CHECKING,USD,994.94,OPEN,2019-09-03 22:55:07,B-109
A-2361,C-2707,BROKERAGE,USD,4897.24,OPEN,05/07/2022 09:38,B-131
A-2362,C-2997,CREDIT,USD,938.66,OPEN,2025-03-22,B-14
A-2363,C-2017,CREDIT,USD,1315.89,OPEN,10/13/2024 17:49,B-98
A-2364,C-2444,BROKERAGE,USD,4195.18,OPEN,2020-11-20T02:48:19,B-94
A-2365,C-2025,BROKERAGE,USD,1884.22,OPEN,2019-01-07,B-19
A-2366,C-1620,CHECKING,USD,738.81,OPEN,2022-01-02,B-126
A-2367,C-1786,CREDIT,USD,806.53,OPEN,2021-01-01T08:19:55,B-184
A-2368,C-2601,BROKERAGE,USD,573.43,OPEN,2021-07-04,B-173
A-2369,C-1217,CREDIT,USD,1837.31,OPEN,2020-03-21,B-73
A-2370,C-2414,SAVINGS,USD,2591.39,OPEN,2018-01-29 05:12:59,B-60
A-2371,C-2705,CREDIT,USD,267.56,OPEN,2018-02-10,B-163
A-2372,C-2465,CHECKING,USD,1304.47,OPEN,2024-09-17 00:27:05,B-162
A-2373,C-2442,SAVINGS,USD,518.63,OPEN,2018-01-19T04:30:58,B-33
A-2374,C-2527,BROKERAGE,USD,753.04,CLOSED,2019-05-14T18:13:09,B-142
A-2375,C-1352,CHECKING,USD,1417.96,OPEN,2018-12-12 14:59:11,B-176
A-2376,C-1384,SAVINGS,USD,1332.29,OPEN,11/19/2021 07:51,B-99
A-2377,C-2584,CHECKING,USD,2525.64,OPEN,2025-01-03 10:20:16,B-112
A-2378,C-2175,SAVINGS,USD,1170.84,OPEN,06/09/2022,B-42
A-2379,C-2111,CHECKING,USD,1670.74,OPEN,2020-02-02,B-190
A-2380,C-1205,SAVINGS,USD,1229.89,OPEN,2022-04-07T06:49:41,B-92
A-2381,C-2085,CHECKING,USD,1282.52,OPEN,2019-11-20,B-94
A-2382,C-1090,CREDIT,USD,1247.11,OPEN,2021-02-17,B-3
A-2383,C-1820,SAVINGS,USD,954.51,OPEN,02/06/2024,B-133
A-2384,C-2200,CHECKING,USD,4706.04,OPEN,07/20/2022,B-33
A-2385,C-1068,SAVINGS,USD,1886.44,OPEN,2019-10-20T19:19:00,B-56
A-2386,C-2901,SAVINGS,USD,1407.76,OPEN,2018-03-07,B-188
A-2387,C-1764,CREDIT,USD,1133.96,OPEN,2020-07-02 02:38:01,B-135
A-2388,C-2974,SAVINGS,USD,839.83,OPEN,2024-11-28T11:08:18,B-24
A-2389,C-1017,SAVINGS,USD,4621.76,OPEN,2021-07-17 03:14:18,B-77
A-2390,C-2987,CREDIT,USD,736.66,OPEN,2025-03-24T23:44:55,B-65
A-2391,C-2347,BROKERAGE,USD,1476.85,OPEN,03/30/2022,B-143
A-2392,C-1648,BROKERAGE,USD,1446.27,OPEN,04/06/2019 14:09,B-69
A-2393,C-2993,SAVINGS,USD,836.68,OPEN,01/03/2021,B-121
A-2394,C-1790,CHECKING,USD,2712.85,OPEN,01/10/2022,B-70
A-2395,C-2647,CHECKING,USD,1696.93,OPEN,12/20/2024,B-191
A-2396,C-2106,CHECKING,USD,2876.45,OPEN,2023-05-19,B-87
A-2397,C-1793,CHECKING,USD,2408.1,OPEN,10/14/2024 01:06,B-42
A-2398,C-2651,CHECKING,USD,6796.62,OPEN,10/27/2022,B-109
A-2399,C-1982,SAVINGS,USD,1607.75,OPEN,2020-05-21,B-15
A-2400,C-2754,CHECKING,USD,462.04,OPEN,04/11/2025 16:27,B-152
A-2401,C-2901,CHECKING,USD,1816.45,FROZEN,2022-02-14T11:43:41,B-12
A-2402,C-1647,CHECKING,USD,4042.22,OPEN,05/04/2021,B-70
A-2403,C-1695,BROKERAGE,USD,750.18,FROZEN,2021-02-25T10:33:05,B-119
A-2404,C-1487,SAVINGS,USD,2229.24,OPEN,2022-07-24T06:36:38,B-109
A-2405,C-1872,CHECKING,USD,725.42,OPEN,11/17/2024 02:21,B-71
A-2406,C-2635,CREDIT,USD,2278.31,OPEN,2019-10-30 09:58:06,B-185
A-2407,C-1337,SAVINGS,USD,2483.55,CLOSED,2023-07-27 10:10:24,B-87
A-2408,C-2438,CHECKING,USD,2307.39,OPEN,2023-09-05 21:09:19,B-58
A-2409,C-1739,SAVINGS,USD,951.24,OPEN,2025-05-19T14:06:08,B-63
A-2410,C-2250,SAVINGS,USD,1237.82,OPEN,10/02/2019 21:51,B-26
A-2411,C-2137,CHECKING,USD,3377.85,OPEN,2020-05-14T03:10:41,B-45
A-2412,C-2263,CHECKING,USD,2329.59,OPEN,02/03/2021 05:33,B-113
A-2413,C-2628,SAVINGS,USD,1210.18,OPEN,01/13/2024,B-117
A-2414,C-2387,SAVINGS,USD,1107.52,OPEN,2021-05-24 09:34:18,B-10
A-2415,C-1775,CHECKING,USD,3029.86,FROZEN,2019-12-23T05:03:04,B-71
A-2416,C-1225,CHECKING,USD,401.75,OPEN,2023-11-30,B-127
A-2417,C-1097,SAVINGS,USD,1560.92,OPEN,2023-08-05T19:38:34,B-32
A-2418,C-2098,SAVINGS,USD,,OPEN,2025-01-05T04:27:30,B-139
A-2419,C-1061,CHECKING,USD,2167.58,OPEN,01/18/2021,B-154
A-2420,C-1966,SAVINGS,USD,2582.28,OPEN,2022-06-17,B-175
A-2421,C-1480,CHECKING,USD,3890.47,OPEN,2023-04-10 01:43:08,B-138
A-2422,C-2300,SAVINGS,USD,3534.99,OPEN,2018-06-23T09:15:05,B-172
A-2423,C-1210,SAVINGS,USD,1772.49,OPEN,07/09/2018 04:16,B-104
A-2424,C-1694,SAVINGS,USD,7348.6,OPEN,2022-03-15T10:47:24,B-70
A-2425,C-1328,CHECKING,USD,1707.39,OPEN,05/20/2018 03:15,B-190
A-2426,C-2109,CHECKING,USD,969.23,OPEN,09/01/2020,B-34
A-2427,C-2828,SAVINGS,USD,1358.88,OPEN,2021-02-05T07:19:15,B-176
A-2428,C-2491,BROKERAGE,USD,431.59,OPEN,07/22/2025,B-51
A-2429,C-2423,CHECKING,USD,2345.01,OPEN,2023-04-23,B-97
A-2430,C-1728,SAVINGS,USD,5405.09,OPEN,2023-06-15 03:56:54,B-161
A-2431,C-2529,BROKERAGE,USD,3878.12,OPEN,02/26/2018,B-18
A-2432,C-1002,CHECKING,USD,503.99,OPEN,2022-07-01,B-59
A-2433,C-2872,CHECKING,USD,3171.77,OPEN,2025-02-23 14:37:48,B-34
A-2434,C-2457,SAVINGS,USD,1177.71,FROZEN,2021-09-09T05:57:51,B-131
A-2435,C-2608,SAVINGS,USD,3872.77,OPEN,02/12/2020,B-36
A-2436,C-1007,CHECKING,USD,785.13,OPEN,02/28/2019 06:51,B-98
A-2437,C-1620,CHECKING,USD,1523.67,OPEN,2022-03-09T23:23:14,B-158
A-2438,C-2200,CHECKING,USD,2046.06,OPEN,11/29/2019 04:48,B-80
A-2439,C-1712,SAVINGS,USD,3835.52,OPEN,2025-05-26,B-141
A-2440,C-2049,CHECKING,USD,1627.57,OPEN,2023-01-15 07:07:46,B-116
A-2441,C-1775,SAVINGS,USD,5342.36,OPEN,2018-05-24T17:41:51,B-15
A-2442,C-2773,SAVINGS,USD,554.08,OPEN,06/10/2021,B-42
A-2443,C-1359,CHECKING,USD,1269.62,OPEN,2021-10-24T18:55:48,B-111
A-2444,C-1500,SAVINGS,USD,1034.94,OPEN,2021-02-19T12:12:29,B-183
A-2445,C-2177,CHECKING,USD,1037.31,OPEN,2018-08-03 05:29:36,B-147
A-2446,C-1735,SAVINGS,USD,7888.49,OPEN,03/25/2021 16:06,B-169
A-2447,C-1269,CHECKING,USD,1914.24,OPEN,2020-09-08 14:18:45,B-102
A-2448,C-1265,SAVINGS,USD,2767.49,OPEN,2020-05-10 04:36:21,B-18
A-2449,C-2110,SAVINGS,USD,3073.82,OPEN,2019-07-21 06:46:27,B-56
A-2450,C-1560,CHECKING,USD,3209.42,OPEN,2023-07-02T20:23:44,B-192
A-2451,C-2466,SAVINGS,USD,1217.88,OPEN,2022-02-23T14:27:00,B-153
A-2452,C-1270,CHECKING,USD,3850.7,CLOSED,2025-04-16,B-34
A-2453,C-1763,CHECKING,USD,2238.82,OPEN,02/05/2020,B-26
A-2454,C-1582,SAVINGS,USD,1096.0,OPEN,2018-04-11 20:12:33,B-160
A-2455,C-2724,CHECKING,USD,4531.93,CLOSED,2023-11-16T08:55:32,B-115
A-2456,C-1421,CHECKING,USD,778.38,OPEN,10/11/2021,B-115
A-2457,C-1412,SAVINGS,USD,631.89,OPEN,2023-10-18 16:55:23,B-88
A-2458,C-1181,SAVINGS,USD,1818.62,CLOSED,2023-01-13T11:55:58,B-184
A-2459,C-2373,CHECKING,USD,5526.57,OPEN,2025-07-25T16:30:33,B-164
A-2460,C-2973,CREDIT,USD,13069.19,OPEN,11/05/2022,B-70
A-2461,C-2428,SAVINGS,USD,4273.44,OPEN,09/17/2020 17:10,B-24
A-2462,C-2532,CHECKING,USD,736.97,OPEN,2024-09-08,B-162
A-2463,C-1399,SAVINGS,USD,1442.24,OPEN,2023-06-03T07:23:28,B-56
A-2464,C-2979,CHECKING,USD,3044.45,OPEN,2019-01-02 02:31:26,B-35
A-2465,C-2018,CHECKING,USD,2846.37,OPEN,2020-09-08 09:34:18,B-112
A-2466,C-1375,CHECKING,USD,1992.56,OPEN,01/23/2023 00:27,B-125
A-2467,C-1892,SAVINGS,USD,592.91,OPEN,04/14/2018 13:31,B-152
A-2468,C-1450,CHECKING,USD,4075.6,OPEN,2020-02-19 05:26:58,B-147
A-2469,C-1740,SAVINGS,USD,8556.68,OPEN,04/14/2021,B-173
A-2470,C-2035,SAVINGS,USD,1039.16,OPEN,12/18/2020 23:18,B-26
A-2471,C-2181,CHECKING,USD,1114.54,OPEN,05/23/2024,B-187
A-2472,C-1516,BROKERAGE,USD,1140.88,OPEN,04/20/2022,B-103
A-2473,C-1028,SAVINGS,USD,1509.6,OPEN,2023-11-05T22:05:52,B-60
A-2474,C-1406,SAVINGS,USD,3595.6,OPEN,04/01/2022,B-136
A-2475,C-1186,BROKERAGE,USD,3322.15,OPEN,08/15/2021 18:11,B-166
A-2476,C-1785,CHECKING,USD,1066.7,CLOSED,2020-07-11,B-27
A-2477,C-1994,BROKERAGE,USD,1677.31,OPEN,2025-05-05,B-106
A-2478,C-2621,CHECKING,USD,1424.74,FROZEN,2022-11-01T16:53:39,B-150
A-2479,C-2114,SAVINGS,USD,697.39,OPEN,2021-05-17T16:51:10,B-74
A-2480,C-2386,SAVINGS,USD,1970.59,OPEN,2022-06-09,B-49
A-2481,C-1517,CHECKING,USD,1078.87,OPEN,04/19/2018,B-147
A-2482,C-1645,SAVINGS,USD,3164.88,CLOSED,11/09/2023,B-142
A-2483,C-1915,BROKERAGE,USD,5210.8,OPEN,2024-09-07,B-95
A-2484,C-2190,CHECKING,USD,1954.02,OPEN,03/04/2023 18:46,B-69
A-2485,C-1480,SAVINGS,USD,8354.17,OPEN,2020-01-15T07:23:43,B-53
A-2486,C-2265,CHECKING,USD,1371.31,OPEN,01/01/2019 22:21,B-191
A-2487,C-1434,CHECKING,USD,1785.17,OPEN,2022-11-09 12:28:44,B-80
A-2488,C-2319,CHECKING,USD,2683.58,OPEN,2018-03-15,B-137
A-2489,C-2036,CHECKING,USD,4757.12,CLOSED,2025-04-19,B-140
A-2490,C-1331,SAVINGS,USD,1887.53,OPEN,04/24/2019 17:48,B-37
A-2491,C-2788,CHECKING,USD,2638.46,OPEN,01/17/2023 12:52,B-106
A-2492,C-2169,CHECKING,USD,894.6,OPEN,2021-03-30,B-30
A-2493,C-1447,SAVINGS,USD,1173.92,OPEN,09/11/2023 14:37,B-116
A-2494,C-1975,BROKERAGE,USD,1372.67,OPEN,2019-05-14T16:38:57,B-69
A-2495,C-2181,SAVINGS,USD,1305.58,OPEN,2023-07-26,B-63
A-2496,C-2352,SAVINGS,USD,964.8,FROZEN,03/11/2024,B-93
A-2497,C-2448,SAVINGS,USD,4313.02,OPEN,2025-02-14,B-102
A-2498,C-1574,CHECKING,USD,5692.78,OPEN,05/15/2019 14:30,B-131
A-2499,C-1279,CREDIT,USD,1444.8,OPEN,2022-11-26T10:50:32,B-134
A-2500,C-1604,CREDIT,USD,1800.05,OPEN,2022-01-09 01:40:33,B-32
A-2501,C-1731,SAVINGS,USD,3924.0,FROZEN,07/17/2025,B-71
A-2502,C-1778,SAVINGS,USD,2143.62,OPEN,12/28/2020,B-23
A-2503,C-2177,CHECKING,USD,3933.6,OPEN,2023-05-30 19:50:44,B-197
A-2504,C-2237,SAVINGS,USD,4180.58,CLOSED,2018-11-05T14:14:20,B-100
A-2505,C-1371,SAVINGS,USD,728.97,OPEN,2018-04-06T00:49:57,B-79
A-2506,C-1874,CREDIT,USD,1257.98,OPEN,2023-06-01 07:51:19,B-178
A-2507,C-1540,CHECKING,USD,4557.52,OPEN,10/22/2021 10:07,B-156
A-2508,C-1570,SAVINGS,USD,1014.81,OPEN,2021-09-12 07:27:02,B-7
A-2509,C-1115,CHECKING,USD,1034.94,OPEN,2022-05-02 01:15:20,B-101
A-2510,C-1655,CHECKING,USD,7175.7,CLOSED,2018-08-23T00:04:28,B-80
A-2511,C-1472,CHECKING,USD,3414.67,OPEN,2022-03-21 04:42:23,B-127
A-2512,C-1952,BROKERAGE,USD,6319.08,OPEN,2020-05-16,B-31
A-2513,C-1696,SAVINGS,USD,7013.27,OPEN,2021-04-20,B-163
A-2514,C-2818,CHECKING,USD,3598.85,OPEN,04/26/2020 12:43,B-151
A-2515,C-1186,CHECKING,USD,1196.3,OPEN,03/15/2020,B-12
A-2516,C-1732,SAVINGS,USD,,OPEN,2021-07-11 00:02:23,B-83
A-2517,C-2641,CHECKING,USD,761.9,OPEN,2024-12-07,B-15
A-2518,C-1978,CHECKING,USD,2651.63,OPEN,2023-05-21 12:04:55,B-49
A-2519,C-2164,CHECKING,USD,3146.65,OPEN,04/09/2025,B-192
A-2520,C-2665,SAVINGS,USD,2389.79,OPEN,04/13/2018,B-47
A-2521,C-1328,SAVINGS,USD,4375.88,FROZEN,2022-09-09T03:57:01,B-189
A-2522,C-1680,CREDIT,USD,2424.69,OPEN,2025-06-11T23:17:40,B-163
A-2523,C-1867,SAVINGS,USD,952.2,OPEN,2025-03-16 07:34:24,B-194
A-2524,C-1032,CHECKING,USD,2838.04,OPEN,10/17/2019 03:56,B-158
A-2525,C-1839,SAVINGS,USD,1599.97,OPEN,2022-12-02 01:28:00,B-106
A-2526,C-1200,CREDIT,USD,3858.45,OPEN,01/22/2019,B-173
A-2527,C-2500,CHECKING,USD,1002.41,OPEN,08/10/2022 23:19,B-15
A-2528,C-1324,SAVINGS,USD,1616.0,OPEN,07/29/2021 04:01,B-130
A-2529,C-2330,SAVINGS,USD,5856.93,OPEN,12/03/2022 21:38,B-34
A-2530,C-1125,SAVINGS,USD,1259.11,OPEN,08/30/2024,B-20
A-2531,C-1070,CHECKING,USD,1387.29,OPEN,2024-04-03,B-53
A-2532,C-1143,SAVINGS,USD,1544.32,FROZEN,05/01/2022 18:23,B-73
A-2533,C-2097,SAVINGS,USD,2445.19,OPEN,2023-11-09,B-92
A-2534,C-2670,SAVINGS,USD,2438.74,OPEN,2019-04-05,B-144
A-2535,C-2675,CHECKING,USD,3176.35,CLOSED,04/29/2020,B-105
A-2536,C-2537,SAVINGS,USD,582.47,OPEN,2021-02-04 23:23:13,B-41
A-2537,C-2561,CREDIT,USD,5189.54,OPEN,03/31/2025 04:33,B-3
A-2538,C-1204,SAVINGS,USD,1227.45,OPEN,2023-02-01 07:50:28,B-110
A-2539,C-1414,SAVINGS,USD,197.79,OPEN,04/02/2018,B-35
A-2540,C-1998,CHECKING,USD,1249.06,OPEN,2021-03-25 14:36:17,B-77
A-2541,C-1014,CHECKING,USD,5996.28,OPEN,09/23/2024 20:52,B-155
A-2542,C-1131,SAVINGS,USD,1404.24,OPEN,04/19/2021 20:23,B-155
A-2543,C-2452,CHECKING,USD,1157.91,OPEN,2019-06-19T23:15:23,B-77
A-2544,C-2316,CHECKING,USD,4058.24,OPEN,2019-04-24T14:33:40,B-143
A-2545,C-1206,SAVINGS,USD,2740.85,OPEN,2024-06-30T17:12:23,B-104
A-2546,C-1683,CHECKING,USD,2120.47,OPEN,2022-11-24T08:00:11,B-42
A-2547,C-1800,CHECKING,USD,4858.76,OPEN,2022-08-18,B-33
A-2548,C-2155,CREDIT,USD,841.1,OPEN,06/18/2024 21:37,B-18
A-2549,C-2961,SAVINGS,USD,1411.91,OPEN,2024-01-24 09:37:19,B-176
A-2550,C-2811,CREDIT,USD,694.74,OPEN,10/03/2019 15:41,B-32
A-2551,C-2938,CHECKING,USD,1258.62,OPEN,2023-12-23T22:41:09,B-33
A-2552,C-2386,CREDIT,USD,6606.48,OPEN,2019-01-10 08:22:46,B-42
A-2553,C-1015,CHECKING,USD,4580.25,OPEN,11/08/2021,B-179
A-2554,C-1562,CHECKING,USD,1363.73,OPEN,2024-01-18T15:39:18,B-32
A-2555,C-1010,CREDIT,USD,722.93,OPEN,2020-11-04 16:04:13,B-151
A-2556,C-1035,SAVINGS,USD,862.24,OPEN,07/01/2025 03:55,B-78
A-2557,C-2866,BROKERAGE,USD,1524.32,OPEN,2023-08-18T12:57:44,B-50
A-2558,C-1009,CHECKING,USD,4064.83,OPEN,06/09/2019 12:41,B-191
A-2559,C-1475,CREDIT,USD,1119.75,OPEN,03/16/2023 01:27,B-117
A-2560,C-1970,SAVINGS,USD,1231.39,OPEN,12/20/2022 22:39,B-53
A-2561,C-2119,BROKERAGE,USD,708.65,OPEN,05/04/2025,B-88
A-2562,C-2351,SAVINGS,USD,10984.58,OPEN,2021-10-30,B-90
A-2563,C-2561,CREDIT,USD,1626.73,OPEN,06/22/2022,B-74
A-2564,C-1667,BROKERAGE,USD,1367.6,OPEN,10/05/2020 11:20,B-179
A-2565,C-2120,SAVINGS,USD,1653.98,OPEN,2023-09-19 17:03:06,B-78
A-2566,C-1206,CHECKING,USD,1113.41,OPEN,02/14/2024 13:56,B-159
A-2567,C-1089,CHECKING,USD,2133.16,OPEN,2020-05-17,B-94
A-2568,C-1320,SAVINGS,USD,8909.4,OPEN,2022-02-27,B-103
A-2569,C-2253,SAVINGS,USD,1564.75,OPEN,12/12/2019 15:04,B-13
A-2570,C-2461,CHECKING,USD,3962.42,OPEN,08/10/2024,B-137
A-2571,C-1301,SAVINGS,USD,1125.25,OPEN,2019-04-21 07:37:50,B-2
A-2572,C-2044,CHECKING,USD,1298.57,OPEN,2023-07-12 15:00:37,B-166
A-2573,C-1064,SAVINGS,USD,1652.17,OPEN,2018-08-19 23:26:52,B-111
A-2574,C-1755,SAVINGS,USD,3699.39,OPEN,07/03/2020 04:50,B-101
A-2575,C-2411,CHECKING,USD,1967.7,OPEN,2023-11-30 22:01:45,B-159
A-2576,C-1295,SAVINGS,USD,930.07,OPEN,2018-11-16,B-55
A-2577,C-1920,CHECKING,USD,1260.77,OPEN,2020-06-30 05:17:34,B-136
A-2578,C-1399,SAVINGS,USD,2301.57,OPEN,2019-04-10,B-159
A-2579,C-2732,CREDIT,USD,1304.26,OPEN,04/11/2021 05:18,B-3
A-2580,C-1550,CREDIT,USD,2919.33,OPEN,2020-01-10 00:09:16,B-36
A-2581,C-1378,CHECKING,USD,1818.97,OPEN,2018-10-04 04:34:39,B-176
A-2582,C-2803,CHECKING,USD,2578.84,OPEN,2022-02-12T10:21:41,B-47
A-2583,C-1552,CHECKING,USD,2010.93,OPEN,07/28/2025,B-180
A-2584,C-1338,CREDIT,USD,4055.05,OPEN,2022-10-09 16:29:43,B-177
A-2585,C-1745,CREDIT,USD,1293.13,OPEN,2023-05-16,B-34
A-2586,C-1920,BROKERAGE,USD,3704.53,OPEN,2019-08-23T12:51:33,B-67
A-2587,C-2849,CHECKING,USD,502.82,OPEN,2021-09-30,B-139
A-2588,C-2099,BROKERAGE,USD,1409.73,CLOSED,03/22/2020 23:16,B-100
A-2589,C-2223,CREDIT,USD,2624.69,OPEN,07/29/2022 06:37,B-188
A-2590,C-2683,CHECKING,USD,794.0,OPEN,2024-04-14T07:42:16,B-88
A-2591,C-1416,SAVINGS,USD,965.49,OPEN,08/26/2022,B-144
A-2592,C-2742,CHECKING,USD,2200.34,OPEN,2025-07-08 03:36:09,B-167
A-2593,C-1927,SAVINGS,USD,487.48,OPEN,2025-07-26,B-197
A-2594,C-2733,CHECKING,USD,824.18,OPEN,2020-06-29 11:35:27,B-20
A-2595,C-2999,SAVINGS,USD,2395.17,OPEN,10/23/2023 08:38,B-48
A-2596,C-1426,CHECKING,USD,699.34,OPEN,03/06/2022,B-197
A-2597,C-1482,CHECKING,USD,2125.37,OPEN,2023-02-04 10:44:14,B-70
A-2598,C-1256,CHECKING,USD,335.77,OPEN,07/13/2022,B-104
A-2599,C-2019,CREDIT,USD,761.82,OPEN,2022-04-16T07:28:52,B-32
A-2600,C-2543,CHECKING,USD,1255.61,OPEN,05/27/2021 15:56,B-114
A-2601,C-2286,SAVINGS,USD,4189.76,OPEN,05/09/2021,B-200
A-2602,C-1790,SAVINGS,USD,3392.9,OPEN,05/25/2019,B-5
A-2603,C-2163,CREDIT,USD,4103.53,OPEN,2023-08-05T21:38:08,B-117
A-2604,C-1958,BROKERAGE,USD,3514.15,OPEN,08/01/2022 03:09,B-76
A-2605,C-2913,CHECKING,USD,7478.89,OPEN,2018-06-11 11:04:51,B-99
A-2606,C-1250,CHECKING,USD,1454.9,OPEN,2024-12-26 11:50:32,B-180
A-2607,C-2139,SAVINGS,USD,2768.16,OPEN,04/08/2019,B-130
A-2608,C-2308,SAVINGS,USD,201.07,OPEN,09/14/2019 08:54,B-104
A-2609,C-2748,BROKERAGE,USD,2294.38,OPEN,2020-09-17,B-176
A-2610,C-2126,SAVINGS,USD,766.07,FROZEN,04/16/2024 03:21,B-147
A-2611,C-1518,SAVINGS,USD,2822.63,FROZEN,09/02/2018,B-32
A-2612,C-2746,SAVINGS,USD,981.98,OPEN,2018-05-23T05:12:41,B-160
A-2613,C-2786,CHECKING,USD,1407.67,OPEN,2018-08-23,B-170
A-2614,C-2756,SAVINGS,USD,1349.85,CLOSED,2023-08-20T19:55:22,B-34
A-2615,C-2577,SAVINGS,USD,1777.6,OPEN,2024-01-09T08:06:17,B-20
A-2616,C-2463,BROKERAGE,USD,2338.35,OPEN,2025-04-27 15:51:40,B-55
A-2617,C-1619,CHECKING,USD,740.2,OPEN,2021-04-07 05:14:39,B-90
A-2618,C-2815,CHECKING,USD,8787.29,FROZEN,2025-06-20,B-45
A-2619,C-2207,SAVINGS,USD,2534.84,OPEN,2022-10-18,B-20
A-2620,C-1582,CHECKING,USD,2221.33,CLOSED,2021-07-04 22:33:50,B-70
A-2621,C-2885,SAVINGS,USD,1253.08,OPEN,2024-02-17 14:20:20,B-164
A-2622,C-2081,BROKERAGE,USD,3323.25,OPEN,2020-07-18,B-134
A-2623,C-2144,SAVINGS,USD,1805.36,OPEN,2025-05-15,B-126
A-2624,C-1025,CHECKING,USD,1899.95,OPEN,05/10/2023 15:21,B-91
A-2625,C-1064,CHECKING,USD,5248.61,OPEN,04/03/2023,B-52
A-2626,C-1047,SAVINGS,USD,799.95,OPEN,03/14/2023,B-110
A-2627,C-1303,SAVINGS,USD,252.45,CLOSED,07/18/2018,B-172
A-2628,C-2621,SAVINGS,USD,3340.79,OPEN,04/17/2018,B-12
A-2629,C-1955,CREDIT,USD,1489.93,OPEN,2024-09-05 20:59:47,B-113
A-2630,C-1805,SAVINGS,USD,531.13,OPEN,09/17/2019 10:31,B-127
A-2631,C-1693,CHECKING,USD,1528.92,OPEN,2024-05-23T20:45:44,B-114
A-2632,C-1225,SAVINGS,USD,3255.89,OPEN,2022-06-27,B-171
A-2633,C-1807,CHECKING,USD,4507.28,OPEN,2018-01-03 15:04:07,B-6
A-2634,C-1646,CHECKING,USD,3299.26,OPEN,2025-03-07T09:23:45,B-196
A-2635,C-1651,CREDIT,USD,2599.54,OPEN,04/24/2018,B-90
A-2636,C-2584,CHECKING,USD,1537.45,OPEN,2020-02-29,B-43
A-2637,C-2963,SAVINGS,USD,2750.68,OPEN,12/17/2021 21:20,B-27
