txn_id,src_account_id,dst_account_id,merchant_id,amount,currency,channel,ts,status
T-8293,A-3861,A-2089,M-3161,13.41,USD,WIRE,04/01/2024 18:57,APPROVED
T-8294,A-4315,A-4028,M-3450,30.41,USD,WIRE,08/02/2024,APPROVED
T-8295,A-2028,A-3165,M-3047,28.11,USD,ATM,03/22/2024,APPROVED
T-8296,A-5500,A-3891,M-3037,9.5,USD,ECOM,04/06/2025,APPROVED
T-8297,A-5045,A-3619,M-3048,39.33,USD,ATM,11/15/2024 09:26,APPROVED
T-8298,A-2333,A-5096,M-3010,6.31,USD,CASH,2024-11-11T05:17:06,APPROVED
T-8299,A-2777,A-2230,M-3003,57.09,USD,WIRE,2025-07-13,APPROVED
T-8300,A-3096,A-3293,M-3353,16.23,USD,WIRE,2025-03-27 04:01:42,APPROVED
T-8301,A-3124,A-4786,M-3064,43.46,USD,POS,2024-12-25,APPROVED
T-8302,A-3950,A-4656,M-3078,9.2,USD,ATM,2024-08-13,APPROVED
T-8303,A-3395,A-4845,M-3425,22.82,USD,WIRE,2024-04-04,APPROVED
T-8304,A-4997,A-3870,M-3250,23.37,USD,POS,02/03/2025 01:55,APPROVED
T-8305,A-3574,A-2602,M-3412,63.1,USD,ECOM,2024-04-05T19:41:50,APPROVED
T-8306,A-3599,A-2576,M-3239,121.93,USD,ATM,2024-05-15T00:47:30,APPROVED
T-8307,A-3081,A-3288,M-3411,16.97,USD,WIRE,01/07/2024 19:09,APPROVED
T-8308,A-5309,A-2923,M-3001,22.79,USD,WIRE,2024-06-25,PENDING
T-8309,A-3570,A-3479,M-3335,27.25,USD,ATM,02/17/2025,APPROVED
T-8310,A-3524,A-5248,M-3348,5.8,USD,CASH,05/14/2025 13:05,APPROVED
T-8311,A-2062,A-2515,M-3273,88.96,USD,ATM,07/04/2024 22:56,APPROVED
T-8312,A-5297,A-5187,M-3322,13.16,USD,ECOM,2024-05-15,APPROVED
T-8313,A-4095,A-2750,M-3026,49.73,USD,ATM,2024-01-13 05:11:39,APPROVED
T-8314,A-5124,A-3172,M-3238,47.01,USD,ATM,2024-06-11T01:00:52,APPROVED
T-8315,A-2852,A-3937,M-3452,83.1,USD,POS,2024-09-12 18:31:53,APPROVED
T-8316,A-3962,A-5321,M-3485,7.67,USD,ECOM,11/04/2024 18:58,APPROVED
T-8317,A-4084,A-3046,M-3209,93.72,USD,POS,07/23/2024 13:34,APPROVED
T-8318,A-2506,A-3725,M-3345,41.48,USD,ECOM,2024-05-07 13:04:53,APPROVED
T-8319,A-3764,A-2638,M-3195,24.3,USD,WIRE,2024-11-04 02:14:31,APPROVED
T-8320,A-2615,A-5173,M-3139,12.7,USD,POS,2025-05-21 18:27:57,APPROVED
T-8321,A-4329,A-4726,M-3216,116.1,USD,ATM,02/24/2024,APPROVED
T-8322,A-5022,A-5159,M-3041,20.94,USD,WIRE,2024-07-13 22:31:36,APPROVED
T-8323,A-2307,A-2543,M-3142,75.88,USD,POS,2024-02-27,APPROVED
T-8324,A-4902,A-3642,M-3172,22.92,USD,POS,05/25/2024 02:50,APPROVED
T-8325,A-2256,A-5232,M-3085,73.35,USD,CASH,12/19/2024 21:45,APPROVED
T-8326,A-2988,A-3345,M-3496,15.37,USD,WIRE,2024-02-21,APPROVED
T-8327,A-4277,A-3011,M-3177,11.19,USD,POS,04/29/2024 16:45,APPROVED
T-8328,A-2154,A-4184,M-3477,5.32,USD,ATM,02/23/2024,APPROVED
T-8329,A-3654,A-3964,M-3347,8.5,USD,POS,2024-04-24 09:15:08,APPROVED
T-8330,A-3710,A-4239,M-3087,45.07,USD,ATM,2024-06-30,APPROVED
T-8331,A-2952,A-2493,M-3195,32.22,USD,CASH,2024-08-03 09:24:36,APPROVED
T-8332,A-4430,A-4662,M-3124,1.18,USD,POS,2024-03-21,APPROVED
T-8333,A-4905,A-5383,M-3101,96.99,USD,WIRE,2025-01-19 12:13:04,APPROVED
T-8334,A-2030,A-4612,M-3451,71.41,USD,WIRE,2024-08-07,PENDING
T-8335,A-3517,A-4438,M-3406,26.55,USD,ECOM,2024-12-20,APPROVED
T-8336,A-4866,A-2041,M-3419,18.24,USD,CASH,09/16/2024,APPROVED
T-8337,A-3568,A-4612,M-3239,54.56,USD,ATM,2024-05-19 22:11:08,APPROVED
T-8338,A-3979,A-5316,M-3016,155.93,USD,ATM,2025-01-26,APPROVED
T-8339,A-4922,A-3094,M-3264,13.05,USD,CASH,2024-08-25T00:52:34,APPROVED
T-8340,A-3834,A-2709,M-3321,35.51,USD,ECOM,04/28/2025,APPROVED
T-8341,A-5418,A-2656,M-3298,87.28,USD,WIRE,2024-12-15 01:53:19,APPROVED
T-8342,A-4445,A-3776,M-3144,18.55,USD,CASH,2024-09-25T02:56:55,APPROVED
T-8343,A-2252,A-3165,M-3191,8.71,USD,ATM,2024-03-16,APPROVED
T-8344,A-5427,A-4569,M-3359,28.5,USD,POS,2024-02-14 16:16:42,APPROVED
T-8345,A-3269,A-4626,M-3135,-29.04,USD,CASH,06/02/2025 10:13,APPROVED
T-8346,A-5408,A-2592,M-3129,4.11,USD,POS,01/23/2024,DECLINED
T-8347,A-2490,A-3886,M-3398,18.42,USD,ECOM,2025-04-08 18:31:12,APPROVED
T-8348,A-5401,A-3937,M-3421,28.14,USD,ECOM,01/31/2024,APPROVED
T-8349,A-2723,A-4417,M-3199,6.93,USD,POS,03/11/2024,APPROVED
T-8350,A-4787,A-3625,M-3371,43.97,USD,WIRE,2024-03-23,APPROVED
T-8351,A-2733,A-2701,M-3230,-9.31,USD,POS,2025-01-17T23:45:51,PENDING
T-8352,A-4172,A-3149,M-3317,4.5,USD,ATM,2024-08-07 10:44:10,APPROVED
T-8353,A-2944,A-3420,M-3497,17.35,USD,ECOM,2025-04-10T16:50:04,APPROVED
T-8354,A-4835,A-3654,M-3446,9.78,USD,WIRE,03/07/2025,APPROVED
T-8355,A-3435,A-2249,M-3293,48.26,USD,ATM,2024-06-30 13:35:12,APPROVED
T-8356,A-2468,A-2424,M-3063,9.74,USD,ATM,01/09/2024 09:33,APPROVED
T-8357,A-2670,A-4594,M-3038,31.51,USD,ATM,2024-11-04 23:26:59,APPROVED
T-8358,A-5194,A-4583,M-3287,3.74,USD,WIRE,01/12/2025,APPROVED
T-8359,A-2645,A-4370,M-3013,-13.15,USD,POS,06/18/2025,APPROVED
T-8360,A-3960,A-3595,M-3164,19.85,USD,ATM,08/17/2024 11:19,PENDING
T-8361,A-4902,A-3596,M-3212,31.45,USD,WIRE,03/16/2024 19:16,APPROVED
T-8362,A-4836,A-2695,M-3435,38.63,USD,ATM,07/04/2024 05:49,APPROVED
T-8363,A-2432,A-4863,M-3080,11.22,USD,POS,2024-09-19T16:47:16,APPROVED
T-8364,A-3989,A-3121,M-3470,31.05,USD,CASH,07/27/2024,APPROVED
T-8365,A-4151,A-4391,M-3329,29.85,USD,CASH,2024-11-15 01:05:39,APPROVED
T-8366,A-4499,A-2988,M-3281,21.05,USD,ATM,05/16/2024 11:18,APPROVED
T-8367,A-3564,A-3485,M-3324,2.34,USD,ATM,2024-04-13,PENDING
T-8368,A-4157,A-3751,M-3107,9.12,USD,ECOM,02/26/2024,APPROVED
T-8369,A-5325,A-5072,M-3212,4.83,USD,CASH,2024-10-07,APPROVED
T-8370,A-5183,A-4808,M-3461,4.84,USD,ECOM,2024-04-18T11:20:42,APPROVED
T-8371,A-2002,A-5018,M-3105,45.7,USD,WIRE,2025-01-04 06:06:31,APPROVED
T-8372,A-2301,A-3647,M-3112,5.87,USD,ATM,2024-05-25,APPROVED
T-8373,A-4343,A-2079,M-3376,6.45,USD,POS,2024-01-18T23:17:21,APPROVED
T-8374,A-3742,A-2303,M-3327,90.98,USD,ECOM,06/20/2025 21:43,APPROVED
T-8375,A-2760,A-2734,M-3067,14.27,USD,POS,2024-08-16,DECLINED
T-8376,A-4848,A-2571,M-3189,12.54,USD,ATM,07/12/2025,APPROVED
T-8377,A-2053,A-5370,M-3445,114.69,USD,WIRE,02/16/2025,APPROVED
T-8378,A-4767,A-2715,M-3143,8.49,USD,CASH,04/22/2024,APPROVED
T-8379,A-4203,A-3278,M-3076,11.44,USD,ATM,2024-05-07,APPROVED
T-8380,A-2134,A-3571,M-3462,4.9,USD,CASH,2024-01-17T01:40:07,APPROVED
T-8381,A-3122,A-2938,M-3040,11.92,USD,ECOM,06/13/2025 17:50,APPROVED
T-8382,A-4954,A-3469,M-3368,44.56,USD,ECOM,2024-03-29,APPROVED
T-8383,A-5066,A-4099,M-3280,6.13,USD,ATM,2024-03-17 18:04:57,APPROVED
T-8384,A-5050,A-2489,M-3343,56.65,USD,WIRE,02/13/2024,APPROVED
T-8385,A-2973,A-2321,M-3021,7.02,USD,CASH,05/30/2024,APPROVED
T-8386,A-2488,A-5475,M-3161,26.41,USD,ATM,07/15/2025,APPROVED
T-8387,A-4516,A-3865,M-3445,19.36,USD,CASH,2024-02-26,APPROVED
T-8388,A-4788,A-2919,M-3239,6.6,USD,POS,2024-12-05T22:55:46,APPROVED
T-8389,A-4238,A-3482,M-3203,7.51,USD,ECOM,2024-08-23,APPROVED
T-8390,A-4279,A-4239,M-3095,98.64,USD,ECOM,2025-07-20T22:07:10,APPROVED
T-8391,A-3343,A-2246,M-3103,9.74,USD,POS,2024-07-30,APPROVED
T-8392,A-5398,A-3922,M-3234,15.69,USD,CASH,03/11/2024 02:19,APPROVED
T-8393,A-5007,A-3537,M-3201,13.69,USD,ECOM,08/31/2024,APPROVED
T-8394,A-4802,A-2893,M-3444,39.36,USD,POS,2025-02-03 22:52:23,APPROVED
T-8395,A-4982,A-2545,M-3260,2.08,USD,CASH,2025-07-18T21:00:38,APPROVED
T-8396,A-4252,A-3995,M-3192,13.41,USD,CASH,2024-11-20 11:56:53,APPROVED
T-8397,A-3254,A-2927,M-3396,12.34,USD,CASH,2024-03-13 02:30:14,APPROVED
T-8398,A-3870,A-2314,M-3297,6.59,USD,POS,09/02/2024,APPROVED
T-8399,A-4931,A-4675,M-3406,14.35,USD,ECOM,2025-07-05,APPROVED
T-8400,A-3843,A-3294,M-3238,24.74,USD,WIRE,2025-06-14 06:11:28,APPROVED
T-8401,A-4674,A-2811,M-3478,34.44,USD,POS,2025-05-04,APPROVED
T-8402,A-2830,A-4734,M-3214,32.83,USD,ATM,05/13/2025,APPROVED
T-8403,A-3348,A-2772,M-3242,6.19,USD,POS,01/04/2024 23:20,APPROVED
T-8404,A-4440,A-4023,M-3095,43.91,USD,WIRE,11/16/2024,APPROVED
T-8405,A-2858,A-4141,M-3496,7.36,USD,CASH,01/07/2025 01:40,APPROVED
T-8406,A-4653,A-5204,M-3024,39.17,USD,CASH,05/30/2024 10:46,APPROVED
T-8407,A-3085,A-4562,M-3322,8.86,USD,POS,2025-01-06,APPROVED
T-8408,A-3693,A-3409,M-3130,102.49,USD,CASH,06/11/2024,APPROVED
T-8409,A-4117,A-2037,M-3027,2.38,USD,WIRE,06/05/2024,APPROVED
T-8410,A-4617,A-4401,M-3145,22.66,USD,WIRE,04/22/2024 17:31,APPROVED
T-8411,A-4078,A-2621,M-3141,11.68,USD,POS,2024-09-28T23:29:11,APPROVED
T-8412,A-2355,A-4683,M-3166,26.8,USD,POS,2025-05-12 16:27:50,APPROVED
T-8413,A-5175,A-5364,M-3474,21.07,USD,ECOM,2024-06-04 20:41:56,APPROVED
T-8414,A-2848,A-2165,M-3390,26.93,USD,ATM,2024-04-07T13:06:06,APPROVED
T-8415,A-4107,A-3728,M-3036,16.41,USD,POS,2025-07-03 12:25:52,APPROVED
T-8416,A-5307,A-2509,M-3494,7.03,USD,ECOM,2024-02-26,APPROVED
T-8417,A-2198,A-3009,M-3090,56.42,USD,ECOM,2025-05-23T04:10:38,APPROVED
T-8418,A-2871,A-2900,M-3298,7.07,USD,CASH,06/10/2024,APPROVED
T-8419,A-2851,A-2578,M-3100,2.15,USD,POS,2025-02-27T19:03:19,APPROVED
T-8420,A-3773,A-2541,M-3177,7.33,USD,CASH,07/27/2025 06:27,APPROVED
T-8421,A-2577,A-3310,M-3461,9.3,USD,CASH,02/21/2024 11:54,APPROVED
T-8422,A-5237,A-2997,M-3010,30.56,USD,ATM,03/14/2024 03:41,APPROVED
T-8423,A-3545,A-4995,M-3083,5.42,USD,WIRE,2024-01-02,APPROVED
T-8424,A-5125,A-3422,M-3022,2.72,USD,POS,2024-11-22 10:05:50,APPROVED
T-8425,A-4796,A-4932,M-3017,8.51,USD,WIRE,03/02/2024,APPROVED
T-8426,A-2315,A-4847,M-3018,10.71,USD,WIRE,03/27/2025 10:21,APPROVED
T-8427,A-4374,A-4585,M-3273,69.71,USD,ATM,09/07/2024,DECLINED
T-8428,A-4370,A-3518,M-3229,44.33,USD,ATM,2024-10-18,APPROVED
T-8429,A-3776,A-2605,M-3130,43.63,USD,POS,2025-02-21,APPROVED
T-8430,A-2348,A-4347,M-3161,13.78,USD,CASH,2024-12-19,APPROVED
T-8431,A-4814,A-2578,M-3246,9.02,USD,POS,2025-03-16 20:25:50,APPROVED
T-8432,A-3436,A-3714,M-3277,50.87,USD,ECOM,2024-04-30 05:38:16,APPROVED
T-8433,A-3565,A-5122,M-3367,15.1,USD,CASH,2025-02-25,APPROVED
T-8434,A-2052,A-4124,M-3223,11.35,USD,CASH,2025-07-30T22:39:40,APPROVED
T-8435,A-4914,A-4884,M-3013,38.15,USD,ATM,2025-07-01 13:59:48,APPROVED
T-8436,A-2442,A-4550,M-3230,9.74,USD,ATM,10/16/2024,APPROVED
T-8437,A-4399,A-3387,M-3053,253.21,USD,POS,06/01/2025,APPROVED
T-8438,A-3408,A-2759,M-3432,219.82,USD,WIRE,11/28/2024 08:19,APPROVED
T-8439,A-2085,A-3067,M-3420,15.9,USD,WIRE,12/15/2024 00:56,APPROVED
T-8440,A-5480,A-4461,M-3186,29.0,USD,ECOM,2024-07-06T04:09:04,APPROVED
T-8441,A-5159,A-3805,M-3159,18.29,USD,POS,2024-12-18 19:29:32,APPROVED
T-8442,A-2113,A-2508,M-3230,35.73,USD,ECOM,03/27/2025,APPROVED
T-8443,A-5033,A-5249,M-3106,5.99,USD,WIRE,01/19/2024 16:18,APPROVED
T-8444,A-2489,A-2652,M-3351,32.48,USD,ECOM,2025-03-04,APPROVED
T-8445,A-4977,A-3011,M-3176,50.3,USD,ECOM,2024-08-02T05:51:30,APPROVED
T-8446,A-3203,A-4641,M-3123,9.68,USD,POS,2024-04-27,APPROVED
T-8447,A-3967,A-5266,M-3079,12.42,USD,WIRE,07/21/2025,APPROVED
T-8448,A-4266,A-4692,M-3084,28.33,USD,WIRE,2025-06-21,APPROVED
T-8449,A-4520,A-4076,M-3128,46.15,USD,ECOM,2024-10-10 10:50:45,APPROVED
T-8450,A-3060,A-4068,M-3075,34.76,USD,ECOM,10/14/2024,APPROVED
T-8451,A-2858,A-3971,M-3367,12.93,USD,ATM,12/08/2024 02:16,APPROVED
T-8452,A-3225,A-2789,M-3476,24.3,USD,WIRE,2024-05-15T07:00:03,APPROVED
T-8453,A-5295,A-4722,M-3374,13.84,USD,CASH,2025-01-05,APPROVED
T-8454,A-5168,A-2006,M-3366,19.26,USD,POS,2024-07-10,APPROVED
T-8455,A-4009,A-2572,M-3290,20.85,USD,CASH,2025-05-01,APPROVED
T-8456,A-4022,A-4947,M-3192,13.3,USD,ATM,09/02/2024,APPROVED
T-8457,A-3474,A-5311,M-3326,114.01,USD,ECOM,02/18/2024 02:20,DECLINED
T-8458,A-4308,A-2797,M-3321,44.39,USD,CASH,2025-04-19T13:52:37,APPROVED
T-8459,A-4449,A-2898,M-3284,25.1,USD,ECOM,08/17/2024,APPROVED
T-8460,A-3879,A-5407,M-3441,105.0,USD,POS,2025-02-07T17:51:24,APPROVED
T-8461,A-3037,A-4123,M-3357,12.83,USD,ECOM,12/26/2024,APPROVED
T-8462,A-4280,A-5472,M-3199,6.32,USD,WIRE,11/09/2024 10:12,APPROVED
T-8463,A-4714,A-3539,M-3464,6.06,USD,WIRE,2025-06-17,APPROVED
T-8464,A-2224,A-2242,M-3428,74.23,USD,ATM,04/27/2025 23:32,APPROVED
T-8465,A-4835,A-3802,M-3360,97.81,USD,ATM,2025-07-20 14:57:44,APPROVED
T-8466,A-4420,A-2459,M-3405,39.41,USD,ATM,01/18/2024,APPROVED
T-8467,A-3542,A-4405,M-3451,28.16,USD,WIRE,2024-03-19T00:41:44,APPROVED
T-8468,A-3928,A-5130,M-3281,33.57,USD,WIRE,03/06/2024 02:49,APPROVED
T-8469,A-5231,A-5360,M-3070,-11.1,USD,CASH,09/15/2024 09:58,PENDING
T-8470,A-2010,A-3332,M-3192,28.05,USD,ECOM,2025-07-17,APPROVED
T-8471,A-2149,A-5455,M-3494,5.83,USD,WIRE,12/30/2024,APPROVED
T-8472,A-3085,A-3034,M-3478,5.72,USD,WIRE,2024-12-21,APPROVED
T-8473,A-4421,A-2421,M-3222,4.3,USD,CASH,03/04/2024,APPROVED
T-8474,A-3281,A-4158,M-3362,11.84,USD,CASH,2024-07-09T03:59:30,APPROVED
T-8475,A-3665,A-3752,M-3234,9.97,USD,WIRE,2025-06-23,APPROVED
T-8476,A-5062,A-3471,M-3413,24.5,USD,POS,2024-10-30T06:36:23,PENDING
T-8477,A-3097,A-3614,M-3085,28.57,USD,CASH,2024-05-21T01:00:29,APPROVED
T-8478,A-3223,A-3840,M-3455,29.57,USD,ATM,2024-06-21T10:37:21,APPROVED
T-8479,A-2206,A-4642,M-3386,7.33,USD,POS,2024-03-25 16:16:48,APPROVED
T-8480,A-3535,A-5324,M-3257,6.83,USD,POS,2025-04-23T08:43:07,APPROVED
T-8481,A-3431,A-4073,M-3246,5.29,USD,ATM,07/05/2025 10:53,APPROVED
T-8482,A-5061,A-3374,M-3422,24.24,USD,WIRE,2024-10-06T07:37:31,APPROVED
T-8483,A-2277,A-2515,M-3081,49.03,USD,CASH,08/09/2024 20:06,APPROVED
T-8484,A-4117,A-2444,M-3436,23.31,USD,ATM,2024-05-26 20:42:25,APPROVED
T-8485,A-5090,A-5178,M-3052,10.62,USD,CASH,09/10/2024,APPROVED
T-8486,A-4171,A-4808,M-3373,84.53,USD,ECOM,03/25/2024,APPROVED
T-8487,A-4976,A-4420,M-3145,7.48,USD,ECOM,2025-01-15,APPROVED
T-8488,A-3961,A-4384,M-3368,7.42,USD,POS,2025-07-28 04:09:43,APPROVED
T-8489,A-5341,A-3111,M-3022,131.99,USD,ECOM,2024-01-17T19:45:14,APPROVED
T-8490,A-2263,A-3675,M-3105,36.28,USD,WIRE,03/13/2024 01:26,APPROVED
T-8491,A-4735,A-5131,M-3416,11.45,USD,POS,2024-02-27T19:26:08,APPROVED
T-8492,A-2615,A-3926,M-3057,33.81,USD,WIRE,2025-06-27T12:04:45,APPROVED
T-8493,A-5235,A-3527,M-3189,83.18,USD,ATM,2025-01-18,APPROVED
T-8494,A-2063,A-5485,M-3070,1.92,USD,POS,2025-04-08T15:00:44,APPROVED
T-8495,A-5217,A-2290,M-3309,33.42,USD,CASH,2024-02-20 18:56:20,PENDING
T-8496,A-3159,A-2310,M-3249,21.26,USD,POS,2024-01-11 01:39:13,APPROVED
T-8497,A-3035,A-2723,M-3030,10.67,USD,ATM,05/18/2024,APPROVED
T-8498,A-4041,A-2698,M-3103,14.28,USD,POS,2024-02-17 03:20:30,APPROVED
T-8499,A-5200,A-4753,M-3125,39.17,USD,ATM,12/03/2024 09:32,APPROVED
T-8500,A-4510,A-3874,M-3200,30.83,USD,POS,02/09/2024,APPROVED
T-8501,A-4530,A-2688,M-3003,23.8,USD,WIRE,09/08/2024,DECLINED
T-8502,A-2997,A-5002,M-3482,21.34,USD,POS,2025-07-22T15:05:37,APPROVED
T-8503,A-3448,A-2545,M-3095,-106.41,USD,ATM,03/28/2025,APPROVED
T-8504,A-3036,A-2995,M-3436,92.33,USD,ATM,2025-01-24,PENDING
T-8505,A-2712,A-4848,M-3338,33.91,USD,WIRE,2024-08-14T05:26:48,APPROVED
T-8506,A-2934,A-3635,M-3313,47.15,USD,ATM,05/04/2025 18:21,APPROVED
T-8507,A-3705,A-3699,M-3228,13.17,USD,ECOM,2025-04-16,APPROVED
T-8508,A-3623,A-4526,M-3020,27.84,USD,WIRE,2025-05-23,APPROVED
T-8509,A-2335,A-3872,M-3257,74.04,USD,ECOM,10/31/2024,APPROVED
T-8510,A-5484,A-4933,M-3441,7.74,USD,ECOM,05/26/2024,APPROVED
T-8511,A-3716,A-2507,M-3034,28.84,USD,POS,2025-06-10T13:43:51,APPROVED
T-8512,A-2479,A-3874,M-3328,62.51,USD,WIRE,09/04/2024,APPROVED
T-8513,A-3003,A-3423,M-3256,3.64,USD,ECOM,2024-08-18T18:50:05,APPROVED
T-8514,A-2225,A-2078,M-3285,28.29,USD,ECOM,07/18/2025 15:21,APPROVED
T-8515,A-3361,A-3666,M-3451,7.13,USD,ECOM,2025-05-07T00:01:57,APPROVED
T-8516,A-4614,A-3290,M-3464,22.69,USD,CASH,02/26/2025 13:49,APPROVED
T-8517,A-5383,A-5305,M-3481,11.45,USD,WIRE,2024-01-26,DECLINED
T-8518,A-3663,A-5490,M-3087,20.01,USD,WIRE,2024-04-16 18:33:56,APPROVED
T-8519,A-2694,A-5121,M-3292,8.31,USD,WIRE,01/16/2024,APPROVED
T-8520,A-3193,A-2921,M-3221,3.82,USD,ECOM,2024-03-31,APPROVED
T-8521,A-3948,A-2771,M-3419,14.0,USD,POS,07/15/2025 08:23,APPROVED
T-8522,A-5204,A-2254,M-3146,44.88,USD,CASH,2025-04-21 19:43:32,APPROVED
T-8523,A-2292,A-4066,M-3222,14.22,USD,ECOM,2024-04-14T14:16:33,APPROVED
T-8524,A-3309,A-3239,M-3489,77.35,USD,POS,2025-05-20T06:37:23,APPROVED
T-8525,A-2344,A-2036,M-3270,15.74,USD,ECOM,2024-05-27,APPROVED
T-8526,A-3680,A-3298,M-3190,16.02,USD,POS,2025-04-20T17:26:28,APPROVED
T-8527,A-4743,A-2944,M-3322,20.35,USD,CASH,2024-06-18T18:14:16,APPROVED
T-8528,A-3209,A-2881,M-3115,36.68,USD,ATM,2024-07-10T03:00:30,APPROVED
T-8529,A-2324,A-2722,M-3123,30.89,USD,ECOM,01/19/2024,APPROVED
T-8530,A-5151,A-3178,M-3461,16.0,USD,ECOM,2024-06-28,APPROVED
T-8531,A-4129,A-2198,M-3071,207.85,USD,ATM,2025-05-10,APPROVED
T-8532,A-4848,A-4037,M-3166,143.99,USD,POS,2024-02-28 04:43:29,APPROVED
T-8533,A-5166,A-4536,M-3230,16.03,USD,ATM,2024-07-04,APPROVED
T-8534,A-2168,A-3346,M-3329,33.15,USD,ATM,2025-04-22,APPROVED
T-8535,A-4819,A-4329,M-3078,33.82,USD,ECOM,2024-03-28 09:57:17,APPROVED
T-8536,A-2192,A-2971,M-3319,11.89,USD,ECOM,2025-06-10T18:07:23,APPROVED
T-8537,A-2940,A-3194,M-3300,20.09,USD,WIRE,05/10/2025 19:18,APPROVED
T-8538,A-5360,A-4569,M-3364,26.86,USD,WIRE,2024-08-02 04:09:24,APPROVED
T-8539,A-5316,A-3857,M-3123,87.75,USD,WIRE,2024-01-04 23:37:27,APPROVED
T-8540,A-4983,A-5278,M-3462,209.78,USD,WIRE,01/01/2025,APPROVED
T-8541,A-3317,A-2937,M-3018,15.09,USD,CASH,04/25/2025,APPROVED
T-8542,A-3558,A-2672,M-3098,34.36,USD,ECOM,2024-04-07T07:49:37,APPROVED
T-8543,A-3377,A-4357,M-3462,36.72,USD,ATM,07/12/2024,APPROVED
T-8544,A-4632,A-2141,M-3162,16.52,USD,WIRE,2024-01-06T03:41:57,APPROVED
T-8545,A-2136,A-4310,M-3331,28.54,USD,ATM,2025-07-07,APPROVED
T-8546,A-2413,A-3269,M-3127,369.75,USD,ECOM,2024-10-31T16:56:47,APPROVED
T-8547,A-3513,A-2349,M-3161,8.49,USD,WIRE,02/02/2025 00:00,APPROVED
T-8548,A-2782,A-3872,M-3358,13.55,USD,ATM,2025-02-15 20:06:42,APPROVED
T-8549,A-2603,A-2420,M-3126,16.4,USD,ECOM,2024-10-13T09:19:37,APPROVED
T-8550,A-3210,A-3945,M-3290,184.11,USD,POS,01/18/2025 01:44,APPROVED
T-8551,A-2835,A-3718,M-3083,15.6,USD,CASH,2024-03-19 19:41:07,APPROVED
T-8552,A-4977,A-2796,M-3181,67.96,USD,CASH,2024-04-21,APPROVED
T-8553,A-3858,A-3626,M-3225,33.53,USD,CASH,2025-03-01 17:12:50,APPROVED
T-8554,A-4196,A-4299,M-3371,110.95,USD,ATM,2025-07-24 18:13:23,APPROVED
T-8555,A-3948,A-2556,M-3311,10.01,USD,POS,2024-04-10,APPROVED
T-8556,A-5494,A-5039,M-3089,56.83,USD,POS,2025-05-09 04:24:37,DECLINED
T-8557,A-4855,A-2438,M-3302,11.38,USD,POS,2024-09-08,DECLINED
T-8558,A-2500,A-4492,M-3157,9.46,USD,POS,2024-07-21T16:39:48,APPROVED
T-8559,A-4564,A-2141,M-3102,23.11,USD,POS,2024-05-15T22:34:25,APPROVED
T-8560,A-2072,A-3776,M-3031,11.91,USD,CASH,08/26/2024 01:12,APPROVED
T-8561,A-3776,A-3176,M-3245,14.87,USD,WIRE,07/03/2024,APPROVED
T-8562,A-5209,A-5466,M-3001,9.98,USD,CASH,2024-03-29T15:18:47,APPROVED
T-8563,A-2680,A-4401,M-3181,3.95,USD,CASH,2024-05-17T05:53:48,APPROVED
T-8564,A-4122,A-5244,M-3234,8.08,USD,ECOM,07/23/2024,APPROVED
T-8565,A-2698,A-3102,M-3154,15.63,USD,POS,04/13/2024,APPROVED
T-8566,A-3758,A-2200,M-3361,29.12,USD,CASH,2024-06-27,APPROVED
T-8567,A-3938,A-3508,M-3330,16.74,USD,ATM,2024-03-03T06:48:43,APPROVED
T-8568,A-4620,A-3408,M-3383,6.97,USD,CASH,2024-07-15 17:30:08,APPROVED
T-8569,A-5476,A-4049,M-3011,18.57,USD,WIRE,2024-05-09 07:50:17,APPROVED
T-8570,A-4779,A-2436,M-3179,4.97,USD,WIRE,2025-05-14T18:21:51,APPROVED
T-8571,A-2022,A-3286,M-3093,10.76,USD,POS,2025-05-17T10:58:52,APPROVED
T-8572,A-5455,A-2501,M-3381,63.03,USD,ECOM,2025-07-23 17:06:40,APPROVED
T-8573,A-4263,A-2974,M-3495,1.68,USD,POS,2024-02-24,APPROVED
T-8574,A-3577,A-5408,M-3405,19.83,USD,ATM,2024-02-18 19:21:29,APPROVED
T-8575,A-4443,A-2747,M-3413,6.31,USD,POS,03/12/2024 21:22,APPROVED
T-8576,A-4806,A-2527,M-3204,19.4,USD,POS,2024-04-12 02:10:55,APPROVED
T-8577,A-3228,A-2639,M-3307,31.4,USD,ECOM,03/22/2024,APPROVED
T-8578,A-3039,A-2567,M-3270,136.68,USD,CASH,2024-12-12,DECLINED
T-8579,A-2605,A-2857,M-3162,51.2,USD,CASH,05/17/2024 11:26,APPROVED
T-8580,A-2222,A-4461,M-3357,24.71,USD,WIRE,2024-11-28 08:07:09,APPROVED
T-8581,A-3944,A-3167,M-3406,88.85,USD,ATM,2025-04-25T00:38:10,APPROVED
T-8582,A-4011,A-3851,M-3359,313.32,USD,CASH,2024-11-11T06:49:37,APPROVED
T-8583,A-2082,A-4376,M-3482,171.06,USD,WIRE,2024-08-09T21:23:25,DECLINED
T-8584,A-2236,A-2618,M-3264,20.23,USD,POS,02/20/2025,APPROVED
T-8585,A-3217,A-3270,M-3458,37.68,USD,CASH,2025-04-04 08:35:06,APPROVED
T-8586,A-2624,A-3108,M-3265,5.17,USD,CASH,2024-08-03T12:20:02,APPROVED
T-8587,A-2208,A-2296,M-3139,14.52,USD,POS,2025-04-02T16:52:02,APPROVED
