login_id,customer_id,device_id,geo_id,ts,channel,result
L-7324,C-1482,D-4483,G-5229,2024-10-18T07:02:17,MOBILE,FAIL
L-7325,C-2338,D-4384,G-5043,2024-01-21,IVR,FAIL
L-7326,C-2227,D-4759,G-6147,2024-05-18T04:01:42,IVR,MFA_CHALLENGE
L-7327,C-1900,D-4036,G-5469,11/20/2024 02:33,MOBILE,FAIL
L-7328,C-1170,D-4673,G-6299,2024-12-23T20:11:07,IVR,MFA_CHALLENGE
L-7329,C-1535,D-4789,G-5615,01/07/2025 17:23,WEB,SUCCESS
L-7330,C-1663,D-4081,G-6243,2024-11-25T00:22:49,WEB,FAIL
L-7331,C-2462,D-4585,G-5797,2024-04-28T15:19:50,IVR,SUCCESS
L-7332,C-1347,D-4564,G-5338,04/23/2025 22:29,WEB,FAIL
L-7333,C-2245,D-4140,G-6015,2024-01-23T23:54:29,MOBILE,SUCCESS
L-7334,C-2806,D-4076,G-6244,2025-05-17 21:53:27,MOBILE,MFA_CHALLENGE
L-7335,C-2271,D-4255,G-5471,2024-06-14,IVR,FAIL
L-7336,C-1144,D-4130,G-5172,10/28/2024,MOBILE,MFA_CHALLENGE
L-7337,C-1844,D-4067,G-5925,01/18/2025 00:22,MOBILE,SUCCESS
L-7338,C-1839,D-4226,G-5958,2024-11-20,MOBILE,MFA_CHALLENGE
L-7339,C-1732,D-4715,G-5762,2025-02-22,WEB,MFA_CHALLENGE
L-7340,C-1664,D-4106,G-5421,02/17/2025,MOBILE,FAIL
L-7341,C-1331,D-4293,G-6495,2024-10-11T23:54:59,MOBILE,FAIL
L-7342,C-1387,D-4397,G-6006,2024-07-18 13:45:43,IVR,MFA_CHALLENGE
L-7343,C-1117,D-4654,G-5510,06/01/2025,MOBILE,FAIL
L-7344,C-1809,D-4075,G-5722,2024-03-03T20:18:10,IVR,MFA_CHALLENGE
L-7345,C-1366,D-4794,G-5103,05/10/2024,WEB,SUCCESS
L-7346,C-1546,D-4123,G-6416,2025-05-17 14:07:38,MOBILE,MFA_CHALLENGE
L-7347,C-1578,D-4172,G-5497,07/28/2025,IVR,MFA_CHALLENGE
L-7348,C-1740,D-4403,G-5926,08/03/2024 22:52,MOBILE,SUCCESS
L-7349,C-2505,D-4118,G-6178,2024-10-02,MOBILE,FAIL
L-7350,C-1127,D-4486,G-5146,2025-07-30T18:34:30,MOBILE,MFA_CHALLENGE
L-7351,C-1706,D-4600,G-6378,2025-07-07T08:17:38,MOBILE,MFA_CHALLENGE
L-7352,C-1014,D-4544,G-6262,05/30/2025 17:42,WEB,FAIL
L-7353,C-2614,D-4285,G-5440,2025-04-02 06:39:15,IVR,FAIL
L-7354,C-2831,D-4216,G-6127,2024-12-08,WEB,MFA_CHALLENGE
L-7355,C-1150,D-4552,G-5029,2024-10-24,MOBILE,MFA_CHALLENGE
L-7356,C-1426,D-4297,G-5436,05/01/2024 02:45,MOBILE,FAIL
L-7357,C-1064,D-4239,G-5021,05/31/2025 16:34,WEB,MFA_CHALLENGE
L-7358,C-2301,D-4713,G-5420,05/28/2025 13:13,WEB,FAIL
L-7359,C-2972,D-4399,G-6440,2024-12-19 08:21:50,MOBILE,SUCCESS
L-7360,C-2305,D-4285,G-5716,2024-06-03 23:15:46,WEB,MFA_CHALLENGE
L-7361,C-1287,D-4091,G-5014,2024-07-18T17:38:26,IVR,MFA_CHALLENGE
L-7362,C-2652,D-4641,G-6347,2025-04-26,MOBILE,FAIL
L-7363,C-1213,D-4557,G-5354,2025-02-26,MOBILE,FAIL
L-7364,C-1672,D-4688,G-5363,2024-06-07T11:06:59,WEB,SUCCESS
L-7365,C-2648,D-4314,G-6103,2025-07-19T22:21:40,MOBILE,SUCCESS
L-7366,C-2858,D-4240,G-6424,10/11/2024,IVR,FAIL
L-7367,C-1461,D-4729,G-6194,2024-09-06T04:43:52,IVR,MFA_CHALLENGE
L-7368,C-1537,D-4401,G-5182,02/25/2024 08:24,MOBILE,FAIL
L-7369,C-2745,D-4642,G-5110,2024-02-04T13:57:51,WEB,SUCCESS
L-7370,C-1764,D-4137,G-5454,2024-04-22 17:13:36,WEB,MFA_CHALLENGE
L-7371,C-2905,D-4490,G-5439,09/11/2024 02:02,MOBILE,SUCCESS
L-7372,C-1149,D-4128,G-5229,02/24/2024,MOBILE,MFA_CHALLENGE
L-7373,C-1102,D-4360,G-5088,2024-12-12T22:16:45,WEB,MFA_CHALLENGE
L-7374,C-1163,D-4552,G-6382,11/10/2024 15:33,MOBILE,MFA_CHALLENGE
L-7375,C-1608,D-4712,G-5666,04/21/2024 03:12,WEB,SUCCESS
L-7376,C-1596,D-4457,G-5441,01/09/2024 01:14,IVR,MFA_CHALLENGE
L-7377,C-1289,D-4022,G-6024,2024-02-17T21:31:23,MOBILE,SUCCESS
L-7378,C-1758,D-4318,G-5934,04/10/2024 03:42,IVR,MFA_CHALLENGE
L-7379,C-2688,D-4333,G-5981,2024-05-03 08:57:50,WEB,SUCCESS
L-7380,C-2633,D-4229,G-5855,2024-05-25,MOBILE,MFA_CHALLENGE
L-7381,C-2625,D-4419,G-5323,02/08/2024,MOBILE,MFA_CHALLENGE
L-7382,C-2898,D-4385,G-6058,07/19/2025 01:03,MOBILE,FAIL
L-7383,C-1148,D-4371,G-5252,07/12/2025 16:16,IVR,MFA_CHALLENGE
L-7384,C-1409,D-4091,G-5481,2024-03-01T08:14:31,MOBILE,FAIL
L-7385,C-1077,D-4239,G-5811,2024-05-14 09:15:28,MOBILE,SUCCESS
L-7386,C-2751,D-4322,G-6326,06/18/2024 04:24,IVR,MFA_CHALLENGE
L-7387,C-2820,D-4072,G-5169,2024-03-19T02:59:54,WEB,SUCCESS
L-7388,C-1279,D-4558,G-5155,02/18/2024,IVR,FAIL
L-7389,C-1467,D-4602,G-5926,11/29/2024 02:42,WEB,FAIL
L-7390,C-2879,D-4455,G-6487,2024-01-28 18:03:19,IVR,SUCCESS
L-7391,C-2428,D-4443,G-5663,2024-08-23T11:44:41,IVR,SUCCESS
L-7392,C-1525,D-4708,G-5005,2024-03-18T19:55:04,MOBILE,MFA_CHALLENGE
L-7393,C-1237,D-4738,G-6131,09/25/2024 03:13,MOBILE,FAIL
L-7394,C-2618,D-4432,G-5653,03/02/2025,MOBILE,SUCCESS
L-7395,C-2834,D-4385,G-6277,10/17/2024 18:31,IVR,FAIL
L-7396,C-1674,D-4254,G-5005,2024-09-01 18:32:39,MOBILE,SUCCESS
L-7397,C-2290,D-4675,G-5830,2025-02-06T00:10:21,IVR,SUCCESS
L-7398,C-1335,D-4189,G-5675,2024-08-08 12:04:21,WEB,SUCCESS
L-7399,C-2115,D-4320,G-5235,2025-07-03T21:06:04,MOBILE,FAIL
L-7400,C-2018,D-4572,G-5611,2024-09-28,WEB,MFA_CHALLENGE
L-7401,C-1312,D-4118,G-5463,2024-04-05,MOBILE,MFA_CHALLENGE
L-7402,C-1521,D-4271,G-6053,2024-08-21T16:59:00,WEB,MFA_CHALLENGE
L-7403,C-1657,D-4283,G-5071,01/05/2025,MOBILE,SUCCESS
L-7404,C-2938,D-4247,G-5687,02/21/2024,WEB,SUCCESS
L-7405,C-1444,D-4481,G-6167,2024-04-01,IVR,MFA_CHALLENGE
L-7406,C-1958,D-4224,G-6478,2024-11-28,IVR,SUCCESS
L-7407,C-2794,D-4388,G-5551,2024-03-06T03:22:59,WEB,SUCCESS
L-7408,C-1666,D-4198,G-5367,05/14/2024 09:31,WEB,SUCCESS
L-7409,C-1266,D-4644,G-6181,2025-04-06T19:45:25,MOBILE,SUCCESS
L-7410,C-1639,D-4588,G-5764,05/03/2025 18:25,IVR,SUCCESS
L-7411,C-1376,D-4738,G-5290,2024-08-14 01:43:53,WEB,FAIL
L-7412,C-1730,D-4202,G-6286,2024-03-10 22:47:38,IVR,SUCCESS
L-7413,C-2902,D-4090,G-5067,10/27/2024 08:38,WEB,SUCCESS
L-7414,C-2112,D-4681,G-6068,2024-08-24 18:19:36,WEB,FAIL
L-7415,C-2070,D-4462,G-5961,2024-12-19 00:07:27,WEB,SUCCESS
L-7416,C-1341,D-4424,G-6447,2025-01-14T20:23:49,IVR,SUCCESS
L-7417,C-2066,D-4680,G-6490,2025-05-01T16:58:02,IVR,MFA_CHALLENGE
L-7418,C-2997,D-4571,G-5129,2024-02-02T19:50:04,IVR,SUCCESS
L-7419,C-2870,D-4045,G-5684,2024-09-30 18:17:29,IVR,FAIL
L-7420,C-1128,D-4130,G-5317,03/03/2025,WEB,MFA_CHALLENGE
L-7421,C-2271,D-4633,G-6257,02/03/2025,MOBILE,FAIL
L-7422,C-1476,D-4765,G-5413,2025-03-12,WEB,MFA_CHALLENGE
L-7423,C-1926,D-4111,G-5490,11/12/2024,IVR,MFA_CHALLENGE
L-7424,C-2687,D-4780,G-5731,08/01/2024,WEB,FAIL
L-7425,C-1919,D-4256,G-6491,04/02/2024,IVR,MFA_CHALLENGE
L-7426,C-2176,D-4072,G-5422,10/17/2024,WEB,FAIL
L-7427,C-1876,D-4478,G-5719,04/17/2025,MOBILE,MFA_CHALLENGE
L-7428,C-2137,D-4646,G-6279,2025-06-28T18:41:52,WEB,FAIL
L-7429,C-1593,D-4557,G-6193,02/06/2024,IVR,FAIL
L-7430,C-1750,D-4698,G-5692,2024-05-09,WEB,SUCCESS
L-7431,C-2526,D-4258,G-5590,10/05/2024 02:34,MOBILE,FAIL
L-7432,C-2094,D-4029,G-6084,08/18/2024,WEB,MFA_CHALLENGE
L-7433,C-2965,D-4660,G-5469,2024-05-05,WEB,SUCCESS
L-7434,C-1554,D-4178,G-5836,08/22/2024,IVR,FAIL
L-7435,C-2054,D-4345,G-5795,2024-08-22 19:09:05,MOBILE,MFA_CHALLENGE
L-7436,C-2475,D-4338,G-5111,02/27/2024,IVR,FAIL
L-7437,C-1484,D-4032,G-5814,05/19/2025 13:59,MOBILE,SUCCESS
L-7438,C-1207,D-4782,G-5856,04/11/2024,IVR,FAIL
L-7439,C-1628,D-4190,G-5551,2024-01-19,IVR,FAIL
L-7440,C-2006,D-4227,G-5877,2024-04-21T16:33:55,WEB,MFA_CHALLENGE
L-7441,C-2106,D-4517,G-5368,2025-07-26T00:14:15,IVR,MFA_CHALLENGE
L-7442,C-2121,D-4559,G-5223,2024-10-22 17:00:42,MOBILE,MFA_CHALLENGE
L-7443,C-2680,D-4366,G-5980,2025-07-21T08:20:13,WEB,MFA_CHALLENGE
L-7444,C-1691,D-4158,G-5902,08/12/2024 18:15,WEB,SUCCESS
L-7445,C-2048,D-4777,G-6059,12/29/2024 21:51,MOBILE,SUCCESS
L-7446,C-2563,D-4306,G-5098,2024-10-29 14:51:06,WEB,MFA_CHALLENGE
L-7447,C-1797,D-4595,G-5694,2024-05-04 23:26:47,MOBILE,FAIL
L-7448,C-1501,D-4202,G-5875,2024-05-03,IVR,FAIL
L-7449,C-2205,D-4747,G-6419,2025-03-01,WEB,FAIL
L-7450,C-2467,D-4172,G-6348,2025-05-23T12:53:45,MOBILE,SUCCESS
L-7451,C-2897,D-4112,G-5484,2024-11-07T21:45:39,IVR,FAIL
L-7452,C-2195,D-4069,G-6008,2024-06-06,WEB,MFA_CHALLENGE
L-7453,C-1724,D-4406,G-5822,02/11/2024 07:51,WEB,FAIL
L-7454,C-2968,D-4679,G-5836,2024-06-02,MOBILE,MFA_CHALLENGE
L-7455,C-1665,D-4393,G-5211,2025-02-14,IVR,MFA_CHALLENGE
L-7456,C-2839,D-4458,G-5159,01/08/2025,WEB,SUCCESS
L-7457,C-1483,D-4705,G-5347,2025-05-09 21:34:42,WEB,FAIL
L-7458,C-1911,D-4451,G-5951,2025-05-26,MOBILE,FAIL
L-7459,C-2470,D-4182,G-5408,2024-03-14T12:48:16,WEB,FAIL
L-7460,C-1031,D-4392,G-6148,2024-02-02T05:49:44,IVR,MFA_CHALLENGE
L-7461,C-1984,D-4017,G-5438,2024-11-30,WEB,MFA_CHALLENGE
L-7462,C-1267,D-4035,G-5958,06/27/2024 10:49,MOBILE,MFA_CHALLENGE
L-7463,C-1995,D-4718,G-5302,08/08/2024 13:24,MOBILE,SUCCESS
L-7464,C-2558,D-4030,G-5619,2024-02-07 08:08:27,WEB,MFA_CHALLENGE
L-7465,C-1757,D-4098,G-6478,2025-01-21,MOBILE,FAIL
L-7466,C-1012,D-4071,G-5970,04/29/2025,IVR,FAIL
L-7467,C-2769,D-4612,G-6070,2025-05-09 02:25:28,MOBILE,FAIL
L-7468,C-1004,D-4097,G-5236,2024-05-03,WEB,FAIL
L-7469,C-1306,D-4091,G-5311,2025-03-07T09:22:53,IVR,FAIL
L-7470,C-2068,D-4382,G-5019,2025-06-22T09:00:47,IVR,SUCCESS
L-7471,C-1175,D-4182,G-6293,06/27/2024 11:27,IVR,SUCCESS
L-7472,C-2296,D-4027,G-5767,01/30/2025 15:31,WEB,SUCCESS
L-7473,C-1202,D-4671,G-5635,2025-02-12T12:23:26,IVR,SUCCESS
L-7474,C-1893,D-4043,G-5823,2025-05-06,MOBILE,MFA_CHALLENGE
L-7475,C-1545,D-4535,G-5938,03/24/2025,MOBILE,MFA_CHALLENGE
L-7476,C-2982,D-4075,G-5836,2025-01-01,WEB,FAIL
L-7477,C-2110,D-4181,G-6051,2024-10-14 07:21:51,IVR,MFA_CHALLENGE
L-7478,C-1549,D-4146,G-6017,2025-03-02T18:50:31,WEB,MFA_CHALLENGE
L-7479,C-2543,D-4025,G-6326,2024-06-10 13:13:31,WEB,SUCCESS
L-7480,C-2835,D-4628,G-5786,2024-10-02,MOBILE,MFA_CHALLENGE
L-7481,C-1457,D-4629,G-5387,2025-03-06,MOBILE,SUCCESS
L-7482,C-1324,D-4113,G-6448,08/05/2024 14:39,WEB,MFA_CHALLENGE
L-7483,C-1319,D-4272,G-6050,03/02/2025 05:41,IVR,SUCCESS
L-7484,C-1783,D-4627,G-5223,07/15/2025,WEB,MFA_CHALLENGE
L-7485,C-2484,D-4183,G-5612,2024-07-03,IVR,SUCCESS
L-7486,C-1884,D-4179,G-5678,2025-07-05,WEB,MFA_CHALLENGE
L-7487,C-2599,D-4060,G-5531,2024-09-06 08:35:22,IVR,SUCCESS
L-7488,C-1544,D-4301,G-5374,2024-10-25,IVR,SUCCESS
L-7489,C-1487,D-4258,G-5164,09/09/2024,IVR,FAIL
L-7490,C-1468,D-4742,G-6127,02/18/2024,MOBILE,SUCCESS
L-7491,C-2744,D-4430,G-6346,02/08/2025,WEB,SUCCESS
L-7492,C-1910,D-4232,G-5783,04/21/2024 04:40,MOBILE,FAIL
L-7493,C-1633,D-4772,G-5404,2024-03-22,WEB,FAIL
L-7494,C-2417,D-4088,G-6062,03/24/2025 16:48,MOBILE,FAIL
L-7495,C-1196,D-4458,G-6078,2024-03-22T18:12:42,MOBILE,SUCCESS
L-7496,C-1641,D-4237,G-6203,2025-07-13 20:49:37,IVR,SUCCESS
L-7497,C-1970,D-4703,G-5894,2024-08-13T16:13:43,WEB,FAIL
L-7498,C-1648,D-4203,G-6360,2025-06-21 17:58:28,IVR,SUCCESS
L-7499,C-2092,D-4518,G-5486,2025-04-23T08:36:07,WEB,MFA_CHALLENGE
L-7500,C-2768,D-4448,G-5353,08/09/2024 14:42,MOBILE,SUCCESS
L-7501,C-2630,D-4759,G-5087,01/28/2024,WEB,SUCCESS
L-7502,C-1130,D-4393,G-5786,2025-04-24 07:31:28,MOBILE,MFA_CHALLENGE
L-7503,C-1631,D-4128,G-5342,03/06/2024 08:24,MOBILE,FAIL
L-7504,C-2878,D-4279,G-5401,07/14/2024,MOBILE,FAIL
L-7505,C-1567,D-4473,G-5034,02/07/2025,MOBILE,FAIL
L-7506,C-2676,D-4468,G-5953,02/17/2024 08:25,IVR,MFA_CHALLENGE
L-7507,C-1194,D-4529,G-6079,2025-05-14T15:04:57,WEB,FAIL
L-7508,C-1864,D-4094,G-6490,2024-04-13T08:01:53,MOBILE,FAIL
L-7509,C-1847,D-4260,G-5571,03/11/2025,IVR,MFA_CHALLENGE
L-7510,C-1519,D-4772,G-5149,2024-03-10,MOBILE,SUCCESS
L-7511,C-2111,D-4171,G-6069,2025-07-28T10:36:06,IVR,FAIL
L-7512,C-1411,D-4526,G-5162,2025-07-19 00:57:55,IVR,FAIL
L-7513,C-1706,D-4158,G-6041,10/12/2024 09:11,IVR,FAIL
L-7514,C-1175,D-4613,G-5674,2024-08-28 06:44:47,IVR,MFA_CHALLENGE
L-7515,C-2391,D-4651,G-5229,05/05/2025 09:07,WEB,FAIL
L-7516,C-2203,D-4174,G-6362,04/02/2025,MOBILE,SUCCESS
L-7517,C-2786,D-4024,G-6115,09/14/2024,IVR,SUCCESS
L-7518,C-2542,D-4396,G-5266,05/19/2024,IVR,MFA_CHALLENGE
L-7519,C-2089,D-4091,G-6450,06/21/2024,IVR,MFA_CHALLENGE
L-7520,C-2607,D-4715,G-6435,2024-06-10,IVR,MFA_CHALLENGE
L-7521,C-1097,D-4690,G-6316,2025-02-25 07:29:44,WEB,SUCCESS
L-7522,C-2169,D-4289,G-5863,11/11/2024 11:53,WEB,MFA_CHALLENGE
L-7523,C-2080,D-4281,G-6333,05/19/2025 00:03,IVR,FAIL
L-7524,C-2760,D-4366,G-5490,2024-07-12T20:32:23,WEB,SUCCESS
L-7525,C-1725,D-4593,G-6367,2024-04-02T09:52:51,IVR,SUCCESS
L-7526,C-2787,D-4128,G-5944,2024-03-17T01:16:11,MOBILE,SUCCESS
L-7527,C-1134,D-4374,G-5091,2024-07-09 06:38:37,IVR,SUCCESS
L-7528,C-1296,D-4577,G-6351,2024-12-24,WEB,SUCCESS
L-7529,C-1618,D-4085,G-5239,2024-03-15,WEB,FAIL
L-7530,C-1042,D-4372,G-5783,2024-11-23 06:06:08,WEB,FAIL
L-7531,C-1986,D-4458,G-6110,02/06/2025 23:31,WEB,FAIL
L-7532,C-2853,D-4366,G-6335,2024-11-26T07:59:11,WEB,FAIL
L-7533,C-1361,D-4521,G-5559,09/16/2024 06:36,MOBILE,SUCCESS
L-7534,C-2836,D-4741,G-6432,01/03/2024,WEB,MFA_CHALLENGE
L-7535,C-1656,D-4243,G-5643,2024-09-06T15:54:09,IVR,FAIL
L-7536,C-1908,D-4668,G-5286,2024-02-11 00:28:55,MOBILE,SUCCESS
L-7537,C-1375,D-4381,G-5912,02/06/2025,IVR,MFA_CHALLENGE
L-7538,C-2060,D-4696,G-5748,2025-01-30,MOBILE,FAIL
L-7539,C-2022,D-4225,G-6287,10/07/2024,IVR,FAIL
L-7540,C-1595,D-4557,G-5433,2025-04-01,WEB,FAIL
L-7541,C-1143,D-4207,G-6474,12/28/2024,WEB,SUCCESS
L-7542,C-2146,D-4561,G-5022,2024-09-16T12:55:34,IVR,SUCCESS
L-7543,C-2963,D-4793,G-5848,2025-06-07T21:28:26,MOBILE,SUCCESS
L-7544,C-2774,D-4518,G-5843,2025-04-21T20:49:14,IVR,FAIL
L-7545,C-2140,D-4198,G-5286,2025-05-17 15:25:23,WEB,MFA_CHALLENGE
L-7546,C-1773,D-4541,G-5098,2024-02-06T12:58:48,WEB,SUCCESS
L-7547,C-1066,D-4644,G-6285,01/18/2024,IVR,MFA_CHALLENGE
L-7548,C-2873,D-4028,G-5846,2025-02-12 13:55:12,WEB,MFA_CHALLENGE
L-7549,C-1991,D-4634,G-5393,07/23/2025 23:21,IVR,SUCCESS
L-7550,C-2651,D-4014,G-5422,04/11/2025,IVR,FAIL
L-7551,C-2815,D-4759,G-5530,2025-02-27T08:04:10,WEB,FAIL
L-7552,C-2793,D-4280,G-6263,2024-01-09 15:51:41,MOBILE,MFA_CHALLENGE
L-7553,C-2109,D-4665,G-5843,2024-01-14,IVR,FAIL
L-7554,C-1948,D-4542,G-5176,2024-06-21,WEB,SUCCESS
L-7555,C-2345,D-4784,G-6496,10/31/2024 02:39,WEB,FAIL
L-7556,C-1929,D-4093,G-5366,2024-04-10 02:19:02,WEB,FAIL
L-7557,C-2075,D-4365,G-5438,2024-02-01T09:51:15,MOBILE,SUCCESS
L-7558,C-2286,D-4268,G-6151,03/25/2024 14:30,MOBILE,SUCCESS
L-7559,C-1548,D-4699,G-5084,2024-10-19T19:59:02,MOBILE,FAIL
L-7560,C-1541,D-4277,G-5464,2024-06-08,IVR,MFA_CHALLENGE
L-7561,C-1443,D-4680,G-5285,05/10/2025 17:43,WEB,FAIL
L-7562,C-1463,D-4170,G-5345,2024-12-17 23:23:25,IVR,MFA_CHALLENGE
L-7563,C-2015,D-4315,G-5779,2024-08-09T00:04:43,MOBILE,SUCCESS
L-7564,C-1420,D-4762,G-5283,05/28/2024,MOBILE,FAIL
L-7565,C-1511,D-4634,G-6423,2024-01-09 05:52:54,WEB,MFA_CHALLENGE
L-7566,C-2263,D-4430,G-6440,11/18/2024,IVR,FAIL
L-7567,C-1749,D-4464,G-5620,2024-03-28T19:33:07,WEB,SUCCESS
L-7568,C-2943,D-4205,G-6019,2025-03-11T22:32:33,MOBILE,SUCCESS
L-7569,C-2974,D-4583,G-5473,2024-01-04 02:54:21,WEB,SUCCESS
L-7570,C-2305,D-4514,G-5623,2025-06-03T00:03:10,WEB,MFA_CHALLENGE
L-7571,C-2446,D-4262,G-6091,02/24/2025 20:24,IVR,FAIL
L-7572,C-1508,D-4625,G-5881,2025-07-21 22:39:30,IVR,MFA_CHALLENGE
L-7573,C-1811,D-4202,G-5111,04/23/2024 21:34,WEB,FAIL
L-7574,C-2352,D-4225,G-5524,2025-05-29T06:22:57,IVR,SUCCESS
L-7575,C-1184,D-4683,G-6362,2024-07-22 02:01:34,IVR,FAIL
L-7576,C-2328,D-4572,G-5092,01/25/2024,MOBILE,SUCCESS
L-7577,C-2018,D-4354,G-5769,05/29/2025,WEB,MFA_CHALLENGE
L-7578,C-1060,D-4426,G-5270,2025-04-03T09:21:30,WEB,MFA_CHALLENGE
L-7579,C-1284,D-4311,G-6178,05/07/2024 03:10,WEB,MFA_CHALLENGE
L-7580,C-1005,D-4229,G-5950,2024-08-08 20:14:34,WEB,SUCCESS
L-7581,C-2110,D-4509,G-5628,2024-01-07,IVR,MFA_CHALLENGE
L-7582,C-1153,D-4026,G-5827,05/26/2025,WEB,FAIL
L-7583,C-2804,D-4147,G-5441,2025-02-09T02:26:17,IVR,MFA_CHALLENGE
L-7584,C-1746,D-4154,G-5563,2024-07-29 21:12:08,IVR,SUCCESS
L-7585,C-2939,D-4106,G-6116,2025-07-12 17:37:16,MOBILE,SUCCESS
L-7586,C-2690,D-4724,G-5929,2024-10-10,IVR,MFA_CHALLENGE
L-7587,C-2109,D-4252,G-6115,2024-03-05,WEB,FAIL
L-7588,C-2859,D-4688,G-5367,2024-09-24 01:52:26,MOBILE,MFA_CHALLENGE
L-7589,C-2639,D-4591,G-5522,2025-07-11 00:27:26,WEB,FAIL
L-7590,C-1837,D-4064,G-5378,2024-11-19,WEB,FAIL
L-7591,C-1507,D-4395,G-5419,2025-04-15 14:22:06,MOBILE,FAIL
L-7592,C-2095,D-4025,G-5345,03/21/2024 02:44,WEB,MFA_CHALLENGE
L-7593,C-1852,D-4069,G-6286,2024-11-01,WEB,MFA_CHALLENGE
L-7594,C-1318,D-4323,G-5289,2024-03-04T22:16:14,IVR,FAIL
L-7595,C-2108,D-4728,G-5648,2025-04-11,MOBILE,FAIL
L-7596,C-2756,D-4545,G-5827,2024-12-31 16:13:54,MOBILE,MFA_CHALLENGE
L-7597,C-1988,D-4286,G-6368,2025-01-27,MOBILE,FAIL
L-7598,C-1338,D-4303,G-6334,01/02/2025,WEB,MFA_CHALLENGE
L-7599,C-2478,D-4362,G-5784,2024-05-07T08:26:26,WEB,FAIL
L-7600,C-2525,D-4406,G-6468,06/22/2025,IVR,SUCCESS
L-7601,C-1772,D-4514,G-5388,2024-05-24 19:48:50,WEB,MFA_CHALLENGE
L-7602,C-2718,D-4466,G-6169,04/26/2025 08:58,WEB,MFA_CHALLENGE
L-7603,C-1894,D-4089,G-5495,01/03/2025 06:29,IVR,FAIL
L-7604,C-1622,D-4268,G-5653,2024-08-28,MOBILE,MFA_CHALLENGE
L-7605,C-1726,D-4360,G-5431,07/01/2024 13:42,IVR,MFA_CHALLENGE
L-7606,C-1208,D-4107,G-5285,2024-01-01T08:03:36,MOBILE,SUCCESS
L-7607,C-1403,D-4780,G-5741,2024-12-10,IVR,MFA_CHALLENGE
L-7608,C-1283,D-4306,G-6475,05/16/2025 19:13,MOBILE,MFA_CHALLENGE
L-7609,C-2416,D-4693,G-5151,2025-01-05,MOBILE,SUCCESS
L-7610,C-1352,D-4516,G-5480,2025-03-28T22:05:06,IVR,SUCCESS
L-7611,C-1254,D-4463,G-6305,08/23/2024 03:57,WEB,SUCCESS
L-7612,C-1625,D-4783,G-5780,2024-07-31,IVR,FAIL
L-7613,C-1534,D-4593,G-6431,07/22/2024,MOBILE,FAIL
L-7614,C-2821,D-4148,G-5240,07/19/2024,IVR,SUCCESS
L-7615,C-2648,D-4742,G-5883,06/21/2024,WEB,FAIL
L-7616,C-1774,D-4696,G-5520,2024-06-07 20:40:20,WEB,FAIL
L-7617,C-2035,D-4608,G-6291,04/22/2024,MOBILE,SUCCESS
L-7618,C-1448,D-4203,G-6132,2024-12-18,WEB,MFA_CHALLENGE
L-7619,C-2466,D-4588,G-5376,2024-01-17T13:25:53,IVR,SUCCESS
L-7620,C-1521,D-4169,G-5021,2024-04-16 10:11:32,IVR,FAIL
L-7621,C-1910,D-4256,G-5395,2024-01-07,MOBILE,MFA_CHALLENGE
L-7622,C-2608,D-4715,G-5811,2024-05-01 23:56:13,WEB,FAIL
L-7623,C-2739,D-4493,G-6388,2025-04-07 09:02:41,MOBILE,MFA_CHALLENGE
L-7624,C-1341,D-4289,G-6203,12/17/2024 05:31,IVR,FAIL
L-7625,C-2478,D-4041,G-5984,2024-02-08,IVR,SUCCESS
L-7626,C-1514,D-4729,G-6297,2024-02-18T02:42:47,MOBILE,MFA_CHALLENGE
L-7627,C-1777,D-4763,G-6331,03/04/2024 01:22,MOBILE,MFA_CHALLENGE
L-7628,C-2012,D-4601,G-5724,01/21/2024,WEB,MFA_CHALLENGE
L-7629,C-2685,D-4643,G-6475,2025-06-17T06:04:39,MOBILE,MFA_CHALLENGE
L-7630,C-1181,D-4133,G-5712,04/17/2024 15:06,IVR,FAIL
L-7631,C-1280,D-4388,G-5867,04/13/2025 05:57,IVR,SUCCESS
L-7632,C-1198,D-4271,G-5181,2025-07-20 17:26:01,IVR,MFA_CHALLENGE
L-7633,C-1810,D-4336,G-5451,2024-08-06 17:53:19,MOBILE,FAIL
L-7634,C-2575,D-4405,G-5729,2024-08-09,IVR,FAIL
L-7635,C-2073,D-4486,G-5941,11/27/2024 09:50,WEB,SUCCESS
L-7636,C-2320,D-4331,G-5353,2024-06-03T06:54:12,IVR,MFA_CHALLENGE
L-7637,C-2196,D-4083,G-5883,2024-06-16 09:42:31,IVR,SUCCESS
L-7638,C-1477,D-4580,G-6140,2024-10-16T01:35:43,MOBILE,FAIL
L-7639,C-2108,D-4406,G-5771,08/18/2024,MOBILE,FAIL
L-7640,C-1503,D-4786,G-5763,2025-03-23,IVR,SUCCESS
L-7641,C-1165,D-4318,G-5328,01/27/2025 17:43,MOBILE,MFA_CHALLENGE
L-7642,C-2921,D-4058,G-6017,2025-06-10T23:53:38,MOBILE,MFA_CHALLENGE
L-7643,C-1213,D-4320,G-5022,2025-01-13 04:09:55,MOBILE,SUCCESS
L-7644,C-2160,D-4789,G-5116,2025-03-17 13:15:12,WEB,FAIL
L-7645,C-2268,D-4603,G-5612,2024-04-05,WEB,MFA_CHALLENGE
L-7646,C-1972,D-4097,G-5874,2024-12-25,IVR,MFA_CHALLENGE
L-7647,C-2017,D-4378,G-6041,2025-07-02,IVR,FAIL
