txn_id,src_account_id,dst_account_id,amount,currency,channel,ts,status,merchant_id
T-7086,A-2645,A-2460,4174.85,USD,MOBILE,2025-07-25T17:15:02,PENDING,M-3189
T-7087,A-2137,A-2187,3830.95,USD,POS,2024-07-04T00:53:04,SUCCESS,M-3185
T-7088,A-2007,A-2607,1852.52,USD,MOBILE,2024-07-02T22:36:25,FAILED,M-3151
T-7089,A-2449,A-2180,3614.05,USD,POS,2025-01-20T07:18:24,SUCCESS,M-3130
T-7090,A-2304,A-2505,246.2,USD,WIRE,2024-06-29T23:52:48,PENDING,M-3087
T-7091,A-2520,A-2436,1617.39,USD,ATM,2023-09-20T18:39:53,SUCCESS,M-3073
T-7092,A-2042,A-2215,2598.08,USD,WIRE,2025-07-15T20:41:55,FAILED,M-3110
T-7093,A-2101,A-2355,832.13,USD,ONLINE,2024-03-25T17:41:10,FAILED,M-3072
T-7094,A-2449,A-2229,1445.95,USD,WIRE,2024-10-21T09:17:37,SUCCESS,M-3043
T-7095,A-2237,A-2682,709.31,USD,WIRE,2024-05-26T05:09:21,PENDING,M-3071
T-7096,A-2172,A-2028,4513.19,USD,WIRE,2024-02-22T11:07:07,SUCCESS,M-3153
T-7097,A-2006,A-2500,1850.86,USD,WIRE,2023-11-07T23:09:32,FAILED,M-3006
T-7098,A-2455,A-2533,4156.03,USD,POS,2024-01-14T16:44:30,PENDING,M-3032
T-7099,A-2122,A-2455,2468.81,USD,ATM,2024-01-30T18:15:34,FAILED,M-3110
T-7100,A-2684,A-2119,4019.19,USD,POS,2024-03-09T14:08:23,FAILED,M-3090
T-7101,A-2160,A-2519,1384.16,USD,POS,2025-01-15T02:23:23,PENDING,M-3085
T-7102,A-2322,A-2039,506.69,USD,ONLINE,2025-08-05T14:27:05,SUCCESS,M-3110
T-7103,A-2571,A-2676,183,USD,ATM,2024-03-19T02:29:05,SUCCESS,M-3160
T-7104,A-2600,A-2385,3368.37,USD,MOBILE,2024-02-02T05:54:02,SUCCESS,M-3056
T-7105,A-2496,A-2191,2486.15,USD,ATM,2024-05-16T16:33:40,PENDING,M-3187
T-7106,A-2090,A-2528,3748.48,USD,MOBILE,2024-10-04T06:38:04,SUCCESS,M-3185
T-7107,A-2502,A-2571,1046.69,USD,POS,2025-05-17T18:37:00,FAILED,M-3156
T-7108,A-2269,A-2628,3156.98,USD,ONLINE,2025-03-13T05:52:42,FAILED,M-3097
T-7109,A-2543,A-2672,4390.06,USD,ONLINE,2024-03-28T19:22:41,PENDING,M-3046
T-7110,A-2496,A-2501,1964.09,USD,WIRE,2024-11-17T17:25:18,FAILED,M-3161
T-7111,A-2302,A-2098,566.28,USD,MOBILE,2025-07-08T17:53:26,FAILED,M-3056
T-7112,A-2333,A-2253,2127.2,USD,MOBILE,2024-11-05T09:50:12,FAILED,M-3169
T-7113,A-2676,A-2116,3486.36,USD,MOBILE,2023-11-05T16:34:12,FAILED,M-3088
T-7114,A-2615,A-2421,1178.13,USD,ONLINE,2023-11-21T22:02:23,PENDING,M-3175
T-7115,A-2220,A-2418,2813.48,USD,ONLINE,2024-10-04T02:58:26,PENDING,M-3015
T-7116,A-2325,A-2421,4046.11,USD,MOBILE,2025-01-18T12:15:46,FAILED,M-3100
T-7117,A-2055,A-2274,3642.29,USD,POS,2024-04-22T19:03:48,FAILED,M-3124
T-7118,A-2458,A-2419,2864.67,USD,WIRE,2025-06-24T17:04:52,SUCCESS,M-3056
T-7119,A-2640,A-2112,3055.7,USD,WIRE,2025-05-07T15:37:39,PENDING,M-3157
T-7120,A-2020,A-2021,455.81,USD,ONLINE,2024-07-27T21:11:13,PENDING,M-3097
T-7121,A-2064,A-2670,2595.65,USD,WIRE,2024-05-25T13:40:38,SUCCESS,M-3012
T-7122,A-2160,A-2548,4299.32,USD,ONLINE,2023-11-10T17:50:38,SUCCESS,M-3101
T-7123,A-2382,A-2339,1082,USD,POS,2023-12-24T04:40:59,SUCCESS,M-3105
T-7124,A-2020,A-2539,2509.99,USD,POS,2024-03-16T14:10:06,SUCCESS,M-3026
T-7125,A-2289,A-2308,1153.88,USD,POS,2024-01-14T09:30:19,FAILED,M-3006
T-7126,A-2126,A-2386,2006.75,USD,POS,2023-11-26T11:46:25,SUCCESS,M-3167
T-7127,A-2075,A-2516,3518.93,USD,POS,2023-09-18T03:48:04,SUCCESS,M-3184
T-7128,A-2554,A-2619,482.31,USD,MOBILE,2025-07-04T13:54:43,SUCCESS,M-3038
T-7129,A-2620,A-2319,2128.64,USD,ONLINE,2024-06-23T13:16:10,FAILED,M-3082
T-7130,A-2469,A-2207,1325.03,USD,MOBILE,2025-03-30T14:38:53,FAILED,M-3025
T-7131,A-2298,A-2439,1115.15,USD,WIRE,2024-02-25T02:58:53,FAILED,M-3023
T-7132,A-2494,A-2291,2668.35,USD,MOBILE,2024-08-23T19:46:20,SUCCESS,M-3179
T-7133,A-2508,A-2403,3814.69,USD,MOBILE,2024-11-01T10:55:37,SUCCESS,M-3095
T-7134,A-2591,A-2025,3857.17,USD,ONLINE,2025-02-06T10:50:29,FAILED,M-3101
T-7135,A-2576,A-2111,1556.5,USD,POS,2023-11-03T04:28:06,SUCCESS,M-3164
T-7136,A-2574,A-2173,4324.81,USD,WIRE,2024-08-28T14:33:00,SUCCESS,M-3053
T-7137,A-2085,A-2144,3084.36,USD,WIRE,2025-04-05T15:41:27,PENDING,M-3103
T-7138,A-2580,A-2238,3838.21,USD,MOBILE,2025-02-26T02:40:42,FAILED,M-3015
T-7139,A-2345,A-2154,1610.61,USD,WIRE,2023-09-10T07:17:46,FAILED,M-3009
T-7140,A-2005,A-2274,1050.07,USD,MOBILE,2024-04-20T23:07:20,PENDING,M-3176
T-7141,A-2511,A-2320,1182.52,USD,MOBILE,2024-11-02T20:07:31,PENDING,M-3166
T-7142,A-2568,A-2083,2131.38,USD,MOBILE,2025-02-28T06:53:14,SUCCESS,M-3026
T-7143,A-2013,A-2165,3742,USD,ATM,2025-03-12T08:08:12,FAILED,M-3133
T-7144,A-2116,A-2039,2478.45,USD,MOBILE,2025-08-24T02:30:40,SUCCESS,M-3108
T-7145,A-2560,A-2428,51.25,USD,MOBILE,2024-02-17T17:37:25,FAILED,M-3102
T-7146,A-2692,A-2277,1615.32,USD,WIRE,2025-04-30T14:52:08,PENDING,M-3133
T-7147,A-2169,A-2144,2618.64,USD,WIRE,2024-06-13T19:37:16,PENDING,M-3074
T-7148,A-2380,A-2531,1259.94,USD,ATM,2024-03-09T14:59:33,FAILED,M-3154
T-7149,A-2138,A-2168,3576.83,USD,POS,2024-12-24T17:30:53,FAILED,M-3134
T-7150,A-2426,A-2183,2355.11,USD,ONLINE,2024-10-10T11:19:10,PENDING,M-3038
T-7151,A-2192,A-2204,473.77,USD,ONLINE,2023-11-08T05:37:22,SUCCESS,M-3177
T-7152,A-2062,A-2639,2974.3,USD,ONLINE,2023-10-30T03:49:00,PENDING,M-3119
T-7153,A-2572,A-2231,3145.96,USD,ONLINE,2025-02-11T22:58:23,FAILED,M-3088
T-7154,A-2436,A-2598,1532.22,USD,MOBILE,2024-07-10T14:50:24,FAILED,M-3186
T-7155,A-2574,A-2554,3298.54,USD,WIRE,2025-03-12T22:33:21,SUCCESS,M-3164
T-7156,A-2105,A-2221,895.73,USD,POS,2024-05-15T03:15:25,SUCCESS,M-3071
T-7157,A-2534,A-2601,3831.44,USD,WIRE,2024-11-18T14:02:31,PENDING,M-3165
T-7158,A-2619,A-2283,4357.33,USD,ATM,2024-05-24T02:47:33,SUCCESS,M-3188
T-7159,A-2002,A-2237,461.23,USD,ATM,2025-08-14T14:08:27,SUCCESS,M-3055
T-7160,A-2168,A-2486,1620.07,USD,ATM,2024-06-02T07:04:28,PENDING,M-3000
T-7161,A-2450,A-2435,2361.09,USD,WIRE,2025-03-21T20:57:44,SUCCESS,M-3170
T-7162,A-2246,A-2573,1889.66,USD,MOBILE,2025-05-24T16:26:12,FAILED,M-3100
T-7163,A-2319,A-2534,2655.77,USD,ATM,2024-10-28T16:36:07,SUCCESS,M-3081
T-7164,A-2648,A-2284,718.71,USD,WIRE,2025-05-13T23:36:35,FAILED,M-3182
T-7165,A-2501,A-2256,605.6,USD,ONLINE,2024-12-24T08:16:56,SUCCESS,M-3175
T-7166,A-2025,A-2374,3854.87,USD,MOBILE,2025-02-27T20:14:21,SUCCESS,M-3119
T-7167,A-2631,A-2573,1915.37,USD,POS,2024-06-10T17:11:52,SUCCESS,M-3048
T-7168,A-2452,A-2369,978.47,USD,ONLINE,2024-11-13T09:44:25,FAILED,M-3134
T-7169,A-2096,A-2377,2516.45,USD,WIRE,2025-08-19T12:13:28,FAILED,M-3064
T-7170,A-2034,A-2662,3210.16,USD,POS,2024-03-13T23:10:25,PENDING,M-3070
T-7171,A-2259,A-2280,290.85,USD,POS,2024-01-03T05:09:01,PENDING,M-3160
T-7172,A-2482,A-2622,2275.13,USD,MOBILE,2023-10-22T11:02:40,PENDING,M-3161
T-7173,A-2663,A-2558,195.78,USD,WIRE,2024-12-22T04:51:06,PENDING,M-3026
T-7174,A-2156,A-2181,418.71,USD,POS,2024-03-05T05:10:41,FAILED,M-3033
T-7175,A-2652,A-2063,491.89,USD,ONLINE,2024-09-17T15:30:52,SUCCESS,M-3080
T-7176,A-2670,A-2628,88.29,USD,ATM,2024-11-14T06:05:58,PENDING,M-3188
T-7177,A-2375,A-2528,4703.02,USD,MOBILE,2025-04-03T18:16:06,PENDING,M-3003
T-7178,A-2685,A-2062,968.73,USD,ATM,2024-01-26T20:06:07,PENDING,M-3016
T-7179,A-2273,A-2085,2219.78,USD,WIRE,2025-08-11T05:36:20,SUCCESS,M-3044
T-7180,A-2517,A-2419,3178.32,USD,ONLINE,2023-11-15T15:43:07,FAILED,M-3044
T-7181,A-2574,A-2359,1710.56,USD,POS,2024-02-04T13:38:05,PENDING,M-3030
T-7182,A-2474,A-2090,4590.47,USD,POS,2025-04-10T06:03:05,SUCCESS,M-3029
T-7183,A-2325,A-2605,4829,USD,POS,2025-06-19T05:49:55,SUCCESS,M-3160
T-7184,A-2653,A-2383,410.97,USD,ONLINE,2024-07-10T02:36:05,PENDING,M-3117
T-7185,A-2657,A-2195,3780.38,USD,ONLINE,2024-01-23T19:10:16,SUCCESS,M-3191
T-7186,A-2388,A-2293,1398.42,USD,ONLINE,2025-08-02T01:31:24,FAILED,M-3045
T-7187,A-2231,A-2192,4418.43,USD,ONLINE,2025-02-11T23:54:22,FAILED,M-3069
T-7188,A-2450,A-2270,2451.98,USD,ONLINE,2024-06-27T11:56:17,FAILED,M-3023
T-7189,A-2657,A-2535,4148.35,USD,POS,2024-05-13T21:29:34,PENDING,M-3115
T-7190,A-2394,A-2159,2845.71,USD,ONLINE,2024-11-16T02:41:41,PENDING,M-3137
T-7191,A-2698,A-2295,1714.19,USD,WIRE,2024-09-15T05:48:09,PENDING,M-3053
T-7192,A-2275,A-2092,3868.18,USD,ATM,2024-01-11T06:01:02,FAILED,M-3131
T-7193,A-2267,A-2032,2587.56,USD,MOBILE,2024-09-09T06:34:12,SUCCESS,M-3029
T-7194,A-2478,A-2600,1864.55,USD,WIRE,2024-07-02T01:24:03,SUCCESS,M-3082
T-7195,A-2330,A-2107,1797.63,USD,ATM,2024-08-18T19:13:36,FAILED,M-3161
T-7196,A-2486,A-2342,3241.17,USD,ATM,2024-07-23T17:52:45,FAILED,M-3086
T-7197,A-2313,A-2166,2736.16,USD,MOBILE,2024-10-03T04:49:41,PENDING,M-3119
T-7198,A-2467,A-2607,3474.02,USD,MOBILE,2024-09-11T23:59:47,SUCCESS,M-3147
T-7199,A-2258,A-2382,1692.7,USD,ONLINE,2024-08-30T11:18:44,SUCCESS,M-3153
T-7200,A-2239,A-2519,2107.82,USD,WIRE,2024-09-08T16:40:47,FAILED,M-3027
T-7201,A-2607,A-2029,2563.46,USD,WIRE,2024-06-05T22:16:16,PENDING,M-3041
T-7202,A-2536,A-2203,3760.49,USD,ONLINE,2024-11-09T17:00:20,SUCCESS,M-3145
T-7203,A-2092,A-2316,711.6,USD,MOBILE,2024-02-05T08:45:34,FAILED,M-3196
T-7204,A-2169,A-2471,3294.75,USD,ATM,2024-06-01T20:49:45,FAILED,M-3000
T-7205,A-2314,A-2082,1184.74,USD,MOBILE,2025-04-29T20:45:25,SUCCESS,M-3047
T-7206,A-2250,A-2157,2778.96,USD,POS,2024-11-02T18:02:31,FAILED,M-3175
T-7207,A-2163,A-2352,2356.65,USD,ATM,2024-07-21T18:49:16,FAILED,M-3025
T-7208,A-2684,A-2385,3532.59,USD,MOBILE,2023-10-21T09:53:58,SUCCESS,M-3118
T-7209,A-2325,A-2136,3867.44,USD,MOBILE,2024-02-04T14:28:16,PENDING,M-3102
T-7210,A-2403,A-2546,1737.6,USD,POS,2025-06-03T22:09:20,SUCCESS,M-3018
T-7211,A-2623,A-2182,1179.61,USD,ONLINE,2025-04-19T22:59:03,PENDING,M-3196
T-7212,A-2001,A-2625,3759.66,USD,ATM,2024-04-22T06:13:44,SUCCESS,M-3153
T-7213,A-2511,A-2192,1060.11,USD,POS,2023-11-03T22:11:19,FAILED,M-3011
T-7214,A-2393,A-2669,2131.43,USD,ONLINE,2024-09-06T16:24:12,FAILED,M-3046
T-7215,A-2691,A-2492,1308.79,USD,ATM,2024-03-13T01:21:26,SUCCESS,M-3008
T-7216,A-2407,A-2698,4171.99,USD,POS,2024-12-01T04:36:42,FAILED,M-3132
T-7217,A-2103,A-2671,4018.73,USD,ATM,2023-10-22T05:52:01,FAILED,M-3103
T-7218,A-2131,A-2588,1923.03,USD,POS,2024-11-22T19:27:04,FAILED,M-3129
T-7219,A-2669,A-2686,2115.17,USD,ONLINE,2024-05-21T08:18:10,FAILED,M-3102
T-7220,A-2264,A-2649,3020.16,USD,WIRE,2024-02-13T11:43:53,FAILED,M-3029
T-7221,A-2484,A-2343,4858.99,USD,ATM,2025-04-19T01:57:17,FAILED,M-3136
T-7222,A-2544,A-2392,404.65,USD,ONLINE,2025-05-19T20:04:28,PENDING,M-3172
T-7223,A-2604,A-2264,2576.91,USD,MOBILE,2024-10-30T22:54:15,FAILED,M-3050
T-7224,A-2049,A-2475,204.02,USD,MOBILE,2023-09-13T19:21:50,FAILED,M-3072
T-7225,A-2051,A-2613,1849.64,USD,ONLINE,2024-10-24T23:53:12,PENDING,M-3175
T-7226,A-2303,A-2024,1339.84,USD,ONLINE,2025-01-14T06:21:28,FAILED,M-3138
T-7227,A-2017,A-2457,1491.93,USD,WIRE,2024-10-22T10:15:49,SUCCESS,M-3083
T-7228,A-2365,A-2037,3694.71,USD,ATM,2025-05-08T12:18:59,SUCCESS,M-3136
T-7229,A-2547,A-2096,3635.3,USD,MOBILE,2024-04-13T20:33:42,FAILED,M-3032
T-7230,A-2353,A-2469,3088.12,USD,WIRE,2024-01-12T17:15:04,FAILED,M-3176
T-7231,A-2041,A-2078,1867.11,USD,WIRE,2024-07-27T09:10:56,PENDING,M-3083
T-7232,A-2653,A-2103,2565.6,USD,ONLINE,2025-04-28T13:15:02,PENDING,M-3097
T-7233,A-2309,A-2432,116.81,USD,POS,2024-09-11T05:41:23,FAILED,M-3102
T-7234,A-2119,A-2196,1308.57,USD,WIRE,2025-06-20T15:14:47,PENDING,M-3146
T-7235,A-2552,A-2249,3995.78,USD,WIRE,2023-12-05T18:04:57,FAILED,M-3177
T-7236,A-2220,A-2447,3735.61,USD,ONLINE,2024-01-22T16:27:53,PENDING,M-3070
T-7237,A-2687,A-2046,1996.36,USD,ONLINE,2024-01-29T06:49:49,FAILED,M-3154
T-7238,A-2005,A-2416,98.5,USD,ATM,2024-12-10T15:51:20,FAILED,M-3053
T-7239,A-2273,A-2473,3952.34,USD,POS,2024-12-09T23:34:20,SUCCESS,M-3153
T-7240,A-2230,A-2018,1626.42,USD,WIRE,2023-09-05T15:36:55,FAILED,M-3181
T-7241,A-2623,A-2471,2106.72,USD,ONLINE,2025-02-04T09:46:06,PENDING,M-3150
T-7242,A-2398,A-2487,67.77,USD,ONLINE,2025-05-17T19:20:21,FAILED,M-3142
T-7243,A-2455,A-2155,4272.51,USD,ATM,2024-09-10T03:57:30,PENDING,M-3118
T-7244,A-2174,A-2689,1282.18,USD,WIRE,2025-06-16T09:49:45,SUCCESS,M-3099
T-7245,A-2646,A-2498,4924.81,USD,ATM,2024-07-06T22:42:54,PENDING,M-3143
T-7246,A-2542,A-2378,1462.66,USD,MOBILE,2023-11-23T20:56:53,PENDING,M-3077
T-7247,A-2478,A-2030,3126.19,USD,WIRE,2024-06-03T18:18:11,FAILED,M-3039
T-7248,A-2578,A-2441,4979.15,USD,ONLINE,2025-06-29T02:49:57,PENDING,M-3106
T-7249,A-2502,A-2240,4606.28,USD,MOBILE,2023-09-16T23:27:00,PENDING,M-3096
T-7250,A-2126,A-2099,1095.44,USD,WIRE,2023-09-21T07:38:43,FAILED,M-3101
T-7251,A-2182,A-2162,3888.74,USD,WIRE,2023-11-07T13:23:36,FAILED,M-3196
T-7252,A-2360,A-2222,4502.79,USD,ONLINE,2023-10-23T19:33:44,FAILED,M-3107
T-7253,A-2645,A-2108,4424.37,USD,WIRE,2023-10-29T06:04:58,PENDING,M-3170
T-7254,A-2545,A-2401,4295.99,USD,MOBILE,2024-02-16T12:09:12,FAILED,M-3057
T-7255,A-2460,A-2160,2003.27,USD,WIRE,2024-12-12T04:50:20,FAILED,M-3045
T-7256,A-2475,A-2671,3418.34,USD,MOBILE,2023-11-17T02:24:34,PENDING,M-3044
T-7257,A-2668,A-2428,2054.42,USD,WIRE,2024-05-12T05:34:13,SUCCESS,M-3107
T-7258,A-2141,A-2624,2519.29,USD,WIRE,2024-04-21T18:06:33,PENDING,M-3158
T-7259,A-2418,A-2023,3051.01,USD,WIRE,2024-10-07T21:06:22,PENDING,M-3083
T-7260,A-2483,A-2093,118.48,USD,MOBILE,2023-08-26T17:41:14,PENDING,M-3094
T-7261,A-2523,A-2197,2291.56,USD,ATM,2024-04-21T15:40:31,FAILED,M-3041
T-7262,A-2204,A-2330,1468.44,USD,ATM,2024-04-02T10:08:14,PENDING,M-3033
T-7263,A-2472,A-2470,3419.94,USD,ATM,2024-01-16T00:53:46,SUCCESS,M-3062
T-7264,A-2472,A-2512,560.23,USD,ONLINE,2025-03-30T15:03:49,SUCCESS,M-3164
T-7265,A-2250,A-2473,4812.56,USD,POS,2024-01-27T23:37:05,PENDING,M-3184
T-7266,A-2693,A-2416,4977.7,USD,POS,2024-07-12T02:47:19,FAILED,M-3133
T-7267,A-2266,A-2550,3580.4,USD,WIRE,2024-03-08T14:38:48,PENDING,M-3030
T-7268,A-2024,A-2449,4139.63,USD,ONLINE,2024-09-17T10:52:02,FAILED,M-3123
T-7269,A-2040,A-2372,3584.54,USD,MOBILE,2024-12-18T22:44:23,FAILED,M-3102
T-7270,A-2127,A-2106,4236.12,USD,POS,2023-12-25T22:52:48,PENDING,M-3037
T-7271,A-2173,A-2375,3284.4,USD,ATM,2025-04-06T10:18:16,FAILED,M-3105
T-7272,A-2215,A-2270,1653.48,USD,MOBILE,2023-10-23T11:55:01,PENDING,M-3024
T-7273,A-2503,A-2250,1303.7,USD,MOBILE,2024-03-16T17:09:19,FAILED,M-3193
T-7274,A-2461,A-2264,1380.12,USD,ATM,2024-11-22T23:12:51,SUCCESS,M-3145
T-7275,A-2534,A-2295,1109,USD,WIRE,2024-12-07T11:29:13,FAILED,M-3006
T-7276,A-2298,A-2314,795.72,USD,MOBILE,2023-09-05T11:31:06,PENDING,M-3183
T-7277,A-2450,A-2689,776.43,USD,ATM,2023-11-02T03:54:41,PENDING,M-3075
T-7278,A-2299,A-2393,3185.63,USD,ATM,2023-08-28T12:48:29,PENDING,M-3065
T-7279,A-2310,A-2151,65.27,USD,WIRE,2025-06-27T15:47:28,PENDING,M-3149
T-7280,A-2529,A-2415,3094.21,USD,ONLINE,2025-03-12T13:26:14,PENDING,M-3122
T-7281,A-2159,A-2601,1574.91,USD,MOBILE,2024-10-07T00:18:52,FAILED,M-3128
T-7282,A-2663,A-2173,2412.85,USD,MOBILE,2024-06-27T10:07:46,SUCCESS,M-3134
T-7283,A-2684,A-2066,1128,USD,ATM,2023-11-10T02:23:12,SUCCESS,M-3087
T-7284,A-2284,A-2623,3645.17,USD,ATM,2025-05-09T02:52:06,FAILED,M-3199
T-7285,A-2510,A-2470,4563.95,USD,WIRE,2025-08-20T20:15:21,SUCCESS,M-3145
T-7286,A-2207,A-2372,169.04,USD,ONLINE,2024-06-20T04:38:29,PENDING,M-3170
T-7287,A-2068,A-2277,4808.47,USD,POS,2025-04-21T08:09:25,SUCCESS,M-3141
T-7288,A-2457,A-2580,1243.62,USD,ATM,2025-05-23T21:53:17,PENDING,M-3133
T-7289,A-2666,A-2250,3449.74,USD,ATM,2025-07-31T09:16:23,SUCCESS,M-3058
T-7290,A-2623,A-2272,1391,USD,POS,2025-05-27T01:13:33,SUCCESS,M-3141
T-7291,A-2535,A-2310,1042.62,USD,WIRE,2024-03-07T19:32:23,PENDING,M-3015
T-7292,A-2488,A-2475,2686.98,USD,ONLINE,2025-05-28T18:19:07,PENDING,M-3025
T-7293,A-2074,A-2201,586.45,USD,MOBILE,2024-08-18T01:34:44,SUCCESS,M-3122
T-7294,A-2102,A-2555,1078.89,USD,ONLINE,2025-02-23T09:42:54,PENDING,M-3150
T-7295,A-2009,A-2595,4306.39,USD,MOBILE,2024-12-08T22:44:30,PENDING,M-3110
T-7296,A-2199,A-2603,3073.99,USD,POS,2023-09-09T23:18:02,FAILED,M-3162
T-7297,A-2416,A-2615,2465.56,USD,ONLINE,2024-04-24T19:08:40,PENDING,M-3069
T-7298,A-2494,A-2526,4757.42,USD,ONLINE,2025-06-08T10:12:38,PENDING,M-3072
T-7299,A-2254,A-2349,3390.82,USD,ONLINE,2024-12-26T23:58:31,PENDING,M-3070
T-7300,A-2450,A-2114,4728.76,USD,POS,2025-05-09T12:15:40,FAILED,M-3193
T-7301,A-2521,A-2481,819.84,USD,MOBILE,2025-01-19T04:06:20,PENDING,M-3126
T-7302,A-2311,A-2096,1715.45,USD,ATM,2024-12-06T18:17:49,SUCCESS,M-3113
T-7303,A-2111,A-2237,1539.47,USD,ONLINE,2024-11-11T19:54:38,PENDING,M-3054
T-7304,A-2483,A-2105,1503.81,USD,ATM,2023-11-04T03:06:12,PENDING,M-3175
T-7305,A-2688,A-2158,786.16,USD,ATM,2024-05-18T16:34:07,SUCCESS,M-3082
T-7306,A-2624,A-2678,1631.78,USD,MOBILE,2025-07-30T01:41:03,PENDING,M-3040
T-7307,A-2609,A-2426,3633.71,USD,ONLINE,2024-09-03T07:53:50,FAILED,M-3199
T-7308,A-2310,A-2379,1534.63,USD,ONLINE,2024-02-16T16:24:07,FAILED,M-3037
T-7309,A-2315,A-2435,1970.74,USD,POS,2024-10-11T11:20:11,FAILED,M-3144
T-7310,A-2056,A-2418,3230.73,USD,MOBILE,2025-01-21T08:25:44,FAILED,M-3090
T-7311,A-2019,A-2207,3311.96,USD,ONLINE,2025-08-11T19:25:37,FAILED,M-3053
T-7312,A-2024,A-2329,3955.65,USD,WIRE,2023-09-16T08:24:11,PENDING,M-3109
T-7313,A-2204,A-2220,2517.2,USD,POS,2024-06-17T19:43:41,SUCCESS,M-3158
T-7314,A-2248,A-2164,3615.63,USD,MOBILE,2024-08-13T08:14:28,SUCCESS,M-3083
T-7315,A-2675,A-2399,4798.86,USD,ATM,2024-12-14T18:29:30,FAILED,M-3176
T-7316,A-2621,A-2600,301.29,USD,ONLINE,2025-08-24T14:25:35,FAILED,M-3096
T-7317,A-2550,A-2378,4618.41,USD,MOBILE,2024-11-13T01:54:20,SUCCESS,M-3112
T-7318,A-2075,A-2332,3663.58,USD,ATM,2024-06-17T09:50:35,PENDING,M-3198
T-7319,A-2306,A-2587,2811.37,USD,ATM,2024-08-19T05:55:33,FAILED,M-3051
T-7320,A-2586,A-2559,3305.15,USD,WIRE,2025-01-25T02:23:43,FAILED,M-3195
T-7321,A-2022,A-2143,3850.68,USD,ONLINE,2024-02-22T02:47:33,FAILED,M-3197
T-7322,A-2219,A-2188,2344.29,USD,ONLINE,2024-06-22T05:41:18,FAILED,M-3082
T-7323,A-2203,A-2693,1298.83,USD,POS,2024-08-11T17:07:02,SUCCESS,M-3180
T-7324,A-2122,A-2657,2139.52,USD,POS,2024-01-14T13:04:40,PENDING,M-3105
T-7325,A-2061,A-2524,85.93,USD,POS,2023-09-23T23:14:07,PENDING,M-3095
T-7326,A-2334,A-2551,1416.82,USD,POS,2024-11-22T04:42:29,PENDING,M-3125
T-7327,A-2077,A-2578,4871.27,USD,WIRE,2025-02-01T07:20:45,SUCCESS,M-3023
T-7328,A-2525,A-2089,4612.87,USD,ATM,2024-06-27T21:45:04,SUCCESS,M-3146
T-7329,A-2441,A-2283,2259.19,USD,ONLINE,2023-11-26T08:24:48,SUCCESS,M-3119
T-7330,A-2186,A-2663,1702.35,USD,MOBILE,2023-09-30T13:24:53,SUCCESS,M-3147
T-7331,A-2411,A-2588,36.74,USD,POS,2025-05-09T16:34:46,SUCCESS,M-3075
T-7332,A-2230,A-2330,756.72,USD,WIRE,2024-01-14T07:49:29,PENDING,M-3109
T-7333,A-2334,A-2545,3269.8,USD,WIRE,2025-04-09T04:11:50,FAILED,M-3117
T-7334,A-2590,A-2156,3866.1,USD,ONLINE,2024-01-23T23:50:14,SUCCESS,M-3048
T-7335,A-2103,A-2026,3011.6,USD,ATM,2024-08-16T08:34:01,PENDING,M-3136
T-7336,A-2356,A-2070,4353.43,USD,ATM,2024-01-14T07:25:48,SUCCESS,M-3083
T-7337,A-2310,A-2167,4955.06,USD,ATM,2024-07-27T09:05:46,FAILED,M-3108
T-7338,A-2027,A-2140,619.93,USD,POS,2024-04-19T21:27:07,FAILED,M-3112
T-7339,A-2213,A-2389,2236.83,USD,ATM,2024-02-16T07:59:57,SUCCESS,M-3012
T-7340,A-2389,A-2604,468.79,USD,WIRE,2025-01-31T13:29:31,PENDING,M-3031
T-7341,A-2528,A-2124,3784.25,USD,MOBILE,2024-01-08T06:53:57,PENDING,M-3041
T-7342,A-2619,A-2366,4976.81,USD,ATM,2023-10-09T22:36:30,SUCCESS,M-3191
T-7343,A-2092,A-2519,2392.5,USD,POS,2024-06-04T03:53:03,FAILED,M-3092
T-7344,A-2016,A-2007,4018.04,USD,POS,2024-09-24T20:26:31,FAILED,M-3097
T-7345,A-2369,A-2317,2173.57,USD,ATM,2025-05-07T17:30:46,PENDING,M-3016
T-7346,A-2086,A-2666,4051.8,USD,POS,2024-06-22T02:52:53,FAILED,M-3164
T-7347,A-2662,A-2331,707.98,USD,ATM,2024-11-09T10:37:34,PENDING,M-3011
T-7348,A-2009,A-2131,783.01,USD,POS,2024-11-08T02:45:12,SUCCESS,M-3132
T-7349,A-2610,A-2214,3306.46,USD,WIRE,2024-08-01T09:57:13,FAILED,M-3189
T-7350,A-2161,A-2429,877.31,USD,ATM,2023-12-27T11:11:13,PENDING,M-3044
T-7351,A-2684,A-2185,4395.99,USD,ATM,2025-07-22T08:33:21,SUCCESS,M-3093
T-7352,A-2509,A-2208,2021.25,USD,ONLINE,2024-03-20T21:59:02,PENDING,M-3078
T-7353,A-2328,A-2029,1661.25,USD,POS,2025-08-03T07:00:21,PENDING,M-3006
T-7354,A-2147,A-2417,2699.68,USD,WIRE,2024-06-03T13:41:28,SUCCESS,M-3011
T-7355,A-2161,A-2102,1746.59,USD,POS,2024-12-20T11:33:42,FAILED,M-3003
T-7356,A-2067,A-2115,2324.84,USD,WIRE,2024-08-24T19:49:04,FAILED,M-3121
T-7357,A-2137,A-2617,8.6,USD,MOBILE,2023-11-15T00:00:16,FAILED,M-3163
